Instances,algo_fixed_angles_constant,algo_fourier,algo_interp,algo_qibpi,algo_random,algo_three_regular,algo_tqa,feature_algebraic_connectivity,feature_average_distance,feature_bipartite,feature_clique_number,feature_coefficient_of_variation,feature_density,feature_diameter,feature_edge_connectivity,feature_entropy,feature_eulerian,feature_first_quartile,feature_group_size,feature_interquartile_range,feature_is_distance_regular,feature_kurtosis_weight,feature_laplacian_largest_eigenvalue,feature_laplacian_second_largest_eigenvalue,feature_maximum_degree,feature_maximum_weighted_degree,feature_mean_weight,feature_median_weight,feature_minimum_degree,feature_minimum_dominating_set,feature_minimum_weighted_degree,feature_number_of_cut_vertices,feature_number_of_edges,feature_number_of_minimal_odd_cycles,feature_number_of_orbits,feature_planar,feature_radius,feature_ratio_of_two_largest_laplacian_eigenvaleus,feature_regular,feature_skewness_weight,feature_smallest_eigenvalue,feature_std_dev_weight,feature_third_quartile,feature_variance_weight,feature_vertex_connectivity,feature_weighted_average_clustering,feature_weighted_average_shortest_path_length,feature_weighted_diameter,feature_weighted_radius,Source
baab0f934a60431baacdf70b411b6522,262.0,1974.0,2488.0,165.0,189.0,112.0,100000.0,0.0,3.1818181818181817,1,2,1.414730047432395,0.1666666666666666,7,1,0.1155245300933242,0,0.0584625167102868,2.0,0.1465424460521363,0,4.685759020652616,4.969010282892163,0.1197882040185542,3,1.2001541606807278,0.1893397761034252,0.1149425565376124,1,6,0.0,6,11,0,11,1,4,41.48163271671142,0,2.425242048169923,-7.509704240743353e-17,0.2678646704276378,0.2050049627624231,0.071751481663307,1,0.0,0.4630584126468669,1.378769983069011,1.0,Power Law Tree
cffcf2aea22b452290d1762d0a97f21e,176.0,3974.0,1226.0,69.0,234.0,38.0,103.0,0.1262969684484684,1.5151515151515151,1,2,2.2823403270314406,0.4848484848484848,2,4,1.8483924814931876,1,0.040516326485394,967680.0,0.0046133509771668,0,26.55760626857573,12.000000000000004,3.999999999999998,8,1.2867388969946325,0.0732232427200577,0.0428800767481416,4,4,0.1288973337164372,0,32,0,2,0,2,3.0000000000000027,0,5.321022834616965,0.0,0.167120359735999,0.0451296774625608,0.0279292146382897,4,0.0,0.0558003045592945,0.0866828121332092,0.0582092951682765,Nearly Complete BiPartite
41395e391772468e824b57d1b035d457,105.0,100000.0,1254.0,179.0,100000.0,134.0,99.0,0.0,3.257575757575758,1,2,1.1358252436266976,0.1666666666666666,7,1,0.4620981203732968,0,0.07375249495212,24.0,0.2015085090829539,0,1.837604979690819,6.14786025239003,0.1040430636255909,5,1.469789427582206,0.2485491946666103,0.1213006716341677,1,5,0.0,6,11,0,9,1,4,59.089573472323934,0,1.6905205257091347,6.454685365389528e-16,0.2823084495854221,0.275261004035074,0.0796980607073248,1,0.0,0.7987662504275086,2.3309570782107443,1.2096564065765767,Power Law Tree
4b136949fe6f4c308113366159908ccb,100000.0,100000.0,742.0,12.0,100000.0,19.0,36.0,0.3398169717284227,1.7272727272727273,0,4,0.4574749401923515,0.3939393939393939,3,3,0.0,0,0.3192631773408811,1.0,0.3010961865306487,0,0.2007789908158752,7.731643644126416,1.1817453940547795,6,3.042429956659954,0.4631176526617587,0.4354339792613533,3,4,0.71837670666169,0,26,9,12,0,2,6.542562960704899,0,0.2771022185250956,-4.440892098500626e-16,0.2118647204534603,0.6203593638715299,0.0448866597728228,3,0.1886233200159474,0.5996336809056143,1.1321875515151052,0.8366448411732135,Uniform Random
9813940ca8be4b3f824bbc2b93116007,208.0,100000.0,1651.0,30.0,100000.0,43.0,79.0,0.0,3.878787878787879,1,2,0.3354127068240255,0.1666666666666666,9,1,0.1155245300933242,0,0.7217808525047269,2.0,0.0750840507789414,0,4.391034616241062,4.644364326200698,0.0790123054360236,3,2.5041798984543244,0.7107753808520733,0.73090308337054,1,6,0.0,8,11,0,11,1,5,58.78026594175567,0,-2.221994415426732,-6.851652006930805e-16,0.2384030944354715,0.7968649032836683,0.0568360354364083,1,0.0,2.840760329518768,6.097774060962149,3.062847562953105,Power Law Tree
89732b28144d42f1bcda840380ded6d3,176.0,100000.0,841.0,196.0,206.0,24.0,75.0,0.0,3.212121212121212,1,2,0.9254029745064062,0.1666666666666666,7,1,0.3901776022603516,0,0.0673596717884713,12.0,0.6691457015848316,0,-1.3494184130408609,5.682366548893569,0.109865575867939,4,2.8051246521679647,0.4013318659680518,0.2508717202295499,1,6,0.0147072928569499,6,11,0,9,1,4,51.72108282328495,0,0.5056720314909344,1.0605032492430263e-16,0.3713937025310415,0.7365053733733029,0.1379332822797157,1,0.0,1.0660309988903522,3.1077553005201235,1.578522951379501,Power Law Tree
1890b4fdc18e45b09f4730c7f01155a3,136.0,1268.0,673.0,100000.0,149.0,100000.0,53.0,0.0470616149200785,2.257575757575758,0,3,0.7819621927483693,0.2727272727272727,4,2,0.8086717106532695,0,0.1504301406850992,8.0,0.3558543768579997,0,-0.5127658292049806,5.834243184313912,0.4242265273480619,3,2.2729667569599794,0.3823754326431181,0.3259112053216472,3,5,0.4002729511753204,0,18,2,6,0,3,13.75265997811385,1,0.7584821867753087,8.326672684688674e-16,0.299003131762719,0.506284517543099,0.0894028728039139,2,0.037649335557062,0.5232727337476072,1.186275959686411,0.6697574813055447,3-Regular Graph
59c4f062655443a7ba9aabfd980e73d6,100000.0,100000.0,700.0,19.0,100000.0,100000.0,38.0,3.1063420813342644,1.0,0,12,0.7048514515613067,1.0,1,11,2.4849066497880004,0,0.1516053223225224,479001600.0,0.5392771052397477,1,-1.2612397166592657,12.000000000000009,11.999999999999996,11,6.582699293844433,0.4212682287475287,0.3733160291570356,11,1,3.2221563424703104,0,66,55,1,0,1,1.000000000000001,1,0.3373533266364508,1.7763568394002505e-15,0.2969315225293562,0.6908824275622701,0.0881683290716015,11,0.3261770729418324,0.1558385773471656,0.3160398866687288,0.1822167958545607,Geometric
c2c0159d3da549dd9bb27ce2b5222ad8,100000.0,100000.0,511.0,17.0,100000.0,20.0,46.0,0.5264507922262522,1.696969696969697,0,3,0.5225198230331998,0.3636363636363636,3,4,0.0,1,0.3385671050402591,1.0,0.5016384519771262,0,-1.1691993972207475,6.709840536512592,1.6543086794665234,4,3.445690441261841,0.5794886115905208,0.6195381882763416,4,3,0.6166021615148243,0,24,7,12,0,2,4.055978560589044,1,-0.3346119206990597,0.0,0.3027942867780335,0.8402055570173854,0.091684380105418,4,0.1125222068716387,0.7348842334216242,1.4045701177954364,1.075943075700495,4-Regular Graph
6b133ad94d5c4389811b38ddec81c43e,100000.0,1333.0,1167.0,23.0,100000.0,100000.0,38.0,3.829990023015899,1.0303030303030305,0,11,0.5945906670897032,0.9696969696969696,2,9,1.7634429630954886,0,0.227399874459087,725760.0,0.5109328806769253,0,-1.2730087755221526,12.000000000000004,9.0,11,6.152657046181653,0.489243108755523,0.4943455740732231,9,1,3.935241747522916,0,64,53,3,0,1,1.333333333333334,0,0.0381517059903767,-3.3306690738754696e-16,0.2908993864039866,0.7383327551360124,0.0846224530102159,9,0.3875499517454697,0.2752074423085118,0.597558465065111,0.3500346605741174,Geometric
c8538420542744afba1e74fc79794f96,37.0,100000.0,712.0,22.0,64.0,182.0,26.0,1.0788792245294594,1.5909090909090908,1,2,0.3198818823007206,0.4090909090909091,2,3,1.922571505169192,0,0.5488909747197166,2177280.0,0.0181366010452714,0,5.372496476440947,12.000000000000002,2.9999999999999987,9,5.4395370961338045,0.539335377173786,0.5642032271326162,3,3,1.0874401702420855,0,27,0,2,0,2,4.000000000000003,0,-1.3820245256987638,1.7763568394002505e-15,0.1725236156417197,0.5670275757649881,0.0297643979540918,3,0.0,0.7306384000297726,1.1373520756992104,0.5708520454308903,Nearly Complete BiPartite
5444937eb6904d12b33cb43f8b5f10ba,133.0,100000.0,519.0,13.0,94.0,17.0,38.0,0.4777982727156249,1.7424242424242424,0,3,0.639981519783881,0.3636363636363636,3,4,0.0,1,0.2103779933927206,1.0,0.5414757489815265,0,-1.3290651204670256,7.190495599704686,1.7745398374763075,4,3.209867478991288,0.5174212234410874,0.6426717931166668,4,4,0.5662896275791307,0,24,9,12,0,2,4.0520339120314,1,-0.1938821244838181,1.7763568394002505e-15,0.3311400209462621,0.7518537423742471,0.1096537134722909,4,0.0648224884515286,0.6618651835764213,1.179472929650413,0.9365211480850342,4-Regular Graph
84bd766360ed4ceda8c1070b3e15b5fd,247.0,100000.0,957.0,43.0,100000.0,208.0,140.0,0.0481264892467417,1.8484848484848484,0,3,1.602205844598177,0.3636363636363636,4,2,0.0,0,0.0226388484997325,1.0,0.1519186887703883,0,13.07544223183962,7.944371494602736,0.91921391108783,6,1.6651251545080916,0.1235477095533068,0.0700901182976005,2,4,0.0493448959770528,0,24,9,12,0,2,8.642571004175826,0,3.5774587798025994,0.0,0.1979488623330262,0.1745575372701208,0.0391837520989393,2,0.0386384883591563,0.0620359450166573,0.1683708019636582,0.1069539763344855,Watts-Strogatz small world
11ac9ad1e1d24883bc53a91eb268c337,100000.0,100000.0,1484.0,21.0,100000.0,100000.0,40.0,3.904642833747668,1.0757575757575757,0,10,0.5687889498051275,0.9242424242424242,2,8,1.0607767324412267,0,0.2245709287943383,1440.0,0.6064982822939189,0,-1.4101500893356311,12.000000000000009,7.9999999999999964,11,7.045305767132182,0.5476460651313224,0.6466097444436195,8,2,4.11276299434945,0,61,50,5,0,1,1.5000000000000018,0,-0.2689721018109684,-3.552713678800501e-15,0.3114950302509553,0.8310692110882573,0.0970291538710435,8,0.4145450766418325,0.2758205022723241,0.6365487918095512,0.4286527643516271,Geometric
4968ae0051f444228367e429e300e8a4,185.0,100000.0,614.0,100000.0,100000.0,18.0,101.0,0.0,2.590909090909091,1,2,0.8166203243327425,0.1666666666666666,5,1,0.7861236602741993,0,0.1920767129494243,240.0,0.2541833727682152,0,0.0664554412723661,7.184374264463108,0.1763055049994404,6,2.2948788525207084,0.3527156163786661,0.2723686494122795,1,5,0.0,4,11,0,7,1,3,40.74957423754811,0,0.9840491857111364,-1.3057593416955815e-16,0.2880347410443695,0.4462600857176396,0.082964012048497,1,0.0,1.2413361530930465,2.694561078251619,1.3922718603203577,Power Law Tree
7cea2df1bffc4b38a43e608ad547604e,90.0,100000.0,1066.0,17.0,100000.0,19.0,48.0,0.6617991773437395,1.7727272727272727,0,3,0.4000200539025823,0.3636363636363636,3,4,0.0,1,0.3968497725149352,1.0,0.1338938699430221,0,2.896009842371792,7.210103384850915,1.5449594432548457,4,2.531221647406073,0.4548418277233608,0.4699630452359358,4,4,1.2899319386464698,0,24,4,12,0,3,4.666856088895783,1,0.0885673194389017,8.881784197001252e-16,0.1819458524430478,0.5307436424579574,0.0331042932212273,4,0.0947977777790823,0.695038595375616,1.3296098835186632,0.9705961773222184,4-Regular Graph
a1b28c837f0542998d2d1b7ae2cd8a97,293.0,100000.0,742.0,17.0,100000.0,22.0,40.0,2.78027605855885,1.0,0,12,0.5040641208213702,1.0,1,11,2.4849066497880004,0,0.2619556537705848,479001600.0,0.109732965963562,1,5.227204972608504,12.000000000000009,11.999999999999996,11,4.7378460180061,0.3349968206649695,0.3203247370972283,11,1,3.0907093450928858,0,66,55,1,0,1,1.000000000000001,1,1.8004240105529858,1.7763568394002505e-15,0.168859877886442,0.3716886197341468,0.0285136583598241,11,0.3027097020194712,0.2681803911526694,0.4951594156892216,0.3426057451587505,Geometric
28efbb4b0aed442cb29547c3b8e0f65c,67.0,100000.0,582.0,104.0,100000.0,104.0,68.0,0.0786058252094157,2.015151515151515,0,3,1.0986927572983456,0.2727272727272727,3,3,0.0,0,0.0760030250652395,1.0,0.1519399916117359,0,1.694336048973739,5.583082222403924,0.9454620125337276,3,1.5667259865615542,0.24354473254014,0.1500993436868961,3,4,0.2129610309786035,0,18,5,12,0,3,5.905136481836976,1,1.6865008750410355,-1.9984014443252818e-15,0.2675808337200145,0.2279430166769754,0.071599502574298,3,0.0282208135578282,0.3028282260135065,0.6994672701205402,0.4008256621796073,3-Regular Graph
9fe897ce6b154f00a0e39f6ed40112c5,100000.0,100000.0,1640.0,55.0,100000.0,55.0,100000.0,0.0808348749509126,2.257575757575758,0,3,0.9687081484603364,0.2727272727272727,4,2,0.1155245300933242,0,0.1079047255125077,2.0,0.1300017665036767,0,8.549571716360534,5.633723421095624,0.4471187314896039,3,1.3808105851201606,0.2142454418611677,0.186303083926327,3,4,0.1978150053949692,0,18,3,11,1,3,12.600061290938369,1,2.867414487924098,-1.1102230246251563e-16,0.2075413053013984,0.2379064920161845,0.0430733934062082,2,0.0241086892718771,0.3741116237864436,0.8032266841809481,0.4711348619579084,3-Regular Graph
7285190570d7497c9072fb31054cdf85,175.0,100000.0,681.0,23.0,100000.0,11.0,42.0,0.315559584094882,1.7727272727272727,0,3,0.6505541148677946,0.3636363636363636,3,2,0.1155245300933242,0,0.1863618662135807,2.0,0.2309836766846833,0,2.1870932063909185,7.99731167803712,1.1553219596444773,6,1.8772483054532132,0.3236113667323565,0.3077009515423899,2,4,0.8502436733860994,0,24,8,11,0,2,6.922149805321888,0,1.0692276247947277,-8.881784197001252e-16,0.2105267062457254,0.4173455428982641,0.0443214940426739,2,0.0527228808853888,0.430321633819793,1.035642008445238,0.7103656828797289,Watts-Strogatz small world
c3efaa6df1624401aa2d6b6a48f976b2,260.0,100000.0,1027.0,100000.0,100000.0,21.0,107.0,0.0797824375081176,1.7575757575757576,0,3,1.4469532694259106,0.3636363636363636,3,4,0.3465735902799726,1,0.0347793769322044,8.0,0.1187229715618212,0,4.263395311443668,7.624511322125528,1.4914913392705609,4,1.4997008423018618,0.169621465090506,0.0752838948737417,4,4,0.1800069973011991,0,24,2,9,0,2,5.112005092737866,1,2.2610863848892104,-8.881784197001252e-16,0.2454343334775206,0.1535023484940257,0.0602380120495547,3,0.0027222166135656,0.0932944326615932,0.183670498470431,0.1275214587506595,4-Regular Graph
96c70bf0457b44e1a0746a0e54a9e32e,100000.0,100000.0,382.0,17.0,100000.0,20.0,37.0,0.505332582901835,1.7272727272727273,0,3,0.525269487318101,0.3636363636363636,3,3,0.0,0,0.3324265961236521,1.0,0.3989538613280579,0,-0.5199028530881278,8.034190383821995,1.3496540129531671,6,3.066085023384993,0.4989341316054379,0.4930498009021263,3,4,1.301535196548802,0,24,8,12,0,2,5.952777753938913,0,-0.1596780157497895,8.881784197001252e-16,0.2620748755138903,0.7313804574517101,0.0686832403756211,3,0.0791881872332065,0.6740564011775068,1.2880266524427642,0.9167524745529446,Watts-Strogatz small world
e28e4ba9ff494ed2a6f6812469379bfd,101.0,100000.0,1119.0,13.0,100000.0,13.0,69.0,0.2514936183953,1.9848484848484849,0,3,0.593534878686217,0.2727272727272727,3,3,0.4620981203732968,0,0.3065625234924625,2.0,0.2210795168217673,0,-0.1987113889928826,5.395324435583055,0.9353480396825764,3,1.9003123847315289,0.4339339362673466,0.4417064334666614,3,4,0.4479653628664657,0,18,4,8,0,3,5.768253320351252,1,0.2124735990590907,-8.881784197001252e-16,0.2575549262202722,0.5276420403142298,0.0663345400203298,3,0.0367004213157024,0.687136688111917,1.4671786166706091,0.9716036752191506,3-Regular Graph
dbd1cdf3588541fa91395aef2844a3a3,104.0,100000.0,669.0,17.0,141.0,273.0,40.0,0.4143769672909867,1.4848484848484849,0,4,0.9478311010624908,0.5303030303030303,3,2,0.0,0,0.0694323574874139,1.0,0.2913847577809692,0,1.0424038396263358,10.388223365619508,1.797145120571428,9,3.0514848657982427,0.263013047988027,0.1930698659957899,2,4,0.451452946007133,0,35,21,12,0,2,5.780403177633437,0,1.2654444148865125,1.3322676295501878e-15,0.2492919468682933,0.3608171152683831,0.062146474773384,2,0.100336775498111,0.1305986151761065,0.3051046706157771,0.1735501716224857,Uniform Random
467ebfadfbb84245967e1b62a72e272c,100000.0,100000.0,437.0,25.0,100000.0,100000.0,49.0,0.2740732136166782,1.4393939393939394,0,5,1.1870976433734872,0.5606060606060606,2,4,0.0,0,0.0338906292033622,1.0,0.2090709131573907,0,1.8288600205212449,10.354280949503083,2.9761028232103564,8,2.843824102721015,0.2192712956167054,0.123401758041666,4,2,0.2850278346053618,0,37,15,12,0,2,3.4791408646068893,0,1.63062001679969,1.7763568394002505e-15,0.2602964382860422,0.242961542360753,0.0677542357843994,4,0.0685881352767474,0.0607778680936107,0.1741627970640036,0.0969963886828732,Uniform Random
ac9900baeccf4c62b02b5a35899c9a38,100000.0,100000.0,963.0,107.0,106.0,100000.0,51.0,0.0,2.909090909090909,1,2,0.3765674184831956,0.1666666666666666,6,1,0.6705991301808751,0,0.5754347572256918,120.0,0.0873967506494951,0,2.430181602074134,7.089798313654933,0.128691848878165,6,3.649137312898997,0.5996704842508035,0.6497430287274671,1,8,0.0,5,11,0,8,1,3,55.09127715125903,0,-1.19666478939036,1.3767214609005402e-16,0.2258163661948928,0.662831507875187,0.0509930312414659,1,0.0,1.8285724789757096,3.5948202061733263,1.9450771774458595,Power Law Tree
3d6af301ffd1477a972534a48ca75f4d,280.0,1594.0,904.0,27.0,168.0,100000.0,42.0,0.0,1.818181818181818,0,3,0.7571586768705446,0.1818181818181818,2,1,1.7634429630954886,0,0.1748116915493357,725760.0,0.396014781360792,0,-0.5319655782012829,12.000000000000004,0.9999999999999996,11,4.078054585403438,0.3841326861384309,0.3307318283853873,1,10,0.0,1,12,1,3,1,1,12.000000000000009,0,0.6076052833930614,-2.0455458898426985e-17,0.2908493963793025,0.5708264729101278,0.0845933713742046,1,0.0656302534593699,0.6775671889614758,1.7350018959513656,1.0,Nearly Complete BiPartite
3bb9a7ae3d0443c0829ccf2091487347,100000.0,100000.0,792.0,24.0,100000.0,56.0,59.0,1.8471481524456927,1.5151515151515151,0,4,0.2729586541656599,0.4848484848484848,2,4,0.0,0,0.639168783758648,1.0,0.1753708218360976,0,3.839095476756976,10.472235252536786,2.946208546368738,9,5.977080948063259,0.7060667677717076,0.7323757267662163,4,3,2.666895354880233,0,32,11,12,0,2,3.55447860791933,0,-1.6382859667549707,-9.992007221626409e-16,0.1927270346820629,0.8145396055947457,0.037143709897341,4,0.2575593969182829,0.9084646034389084,1.5265083546787064,0.840917849881874,Uniform Random
199f7aa9729a4b0e9237595f0d13814f,148.0,499.0,361.0,30.0,100000.0,100000.0,35.0,0.0,1.9696969696969695,1,2,0.3754340340687035,0.1666666666666666,3,1,1.6479184330021643,0,0.6276009983394757,362880.0,0.2710075324383576,0,1.8890232331874144,11.01120911629398,0.4250876461313737,10,7.278822233357834,0.7202294353293843,0.7742646250270641,1,2,0.0,2,11,0,4,1,2,25.903385375944225,0,-1.445933121775078,-1.5519647690899094e-16,0.2703986423607352,0.8986085307778333,0.0731154257905287,1,0.0,1.4260021712136226,2.417966180292457,1.4179661802924572,Power Law Tree
afb9a15f3baf4867a25b229988a40966,100000.0,100000.0,1157.0,120.0,100000.0,23.0,99.0,0.0913139274885691,1.6666666666666667,0,4,1.261666495094578,0.4242424242424242,3,2,0.0,0,0.0343756512037023,1.0,0.1913946626772391,0,7.254492705113538,9.15785504859982,1.3148555130282675,8,1.600986926634102,0.1630919863348439,0.0875625217997978,2,2,0.1718410231750972,0,28,11,12,0,2,6.964913602946531,0,2.52221109694704,-3.6637359812630166e-15,0.2057676947770954,0.2257703138809414,0.0423403442138798,2,0.0446674698087211,0.0645155225969652,0.2116792842789147,0.1269924976289856,Uniform Random
46ee8c90babe47dbb11c5a12daff92d1,100000.0,100000.0,865.0,54.0,100000.0,75.0,57.0,0.0,1.7878787878787878,0,3,0.5440349672471226,0.2121212121212121,2,1,1.5664788647949028,0,0.2963992025956415,5760.0,0.4244027053230067,0,-1.019519459938082,11.999999999999986,0.9999999999999992,11,5.733105666969368,0.54172556331302,0.6607382919585894,1,8,0.0,1,14,3,3,1,1,11.999999999999996,0,-0.4314522776697572,8.458518462368035e-16,0.2947176490939279,0.7208019079186483,0.0868584926874516,1,0.2866020257956305,0.9241810504790364,1.725890001590113,1.0,Nearly Complete BiPartite
4c6df9012e50440ca1be1ecbfd349b93,178.0,1893.0,1057.0,17.0,100000.0,12.0,69.0,0.3083618715117892,1.7727272727272727,0,4,0.6305498689584409,0.3636363636363636,3,3,0.1155245300933242,0,0.2249592146067057,2.0,0.3719302750311086,0,-0.851200423044693,7.264310833481617,1.3382659214841928,5,2.491182300180071,0.4340265317927989,0.425169069039125,3,4,0.9817790945416852,0,24,9,11,0,2,5.428151996447158,0,0.3286674800425774,2.220446049250313e-16,0.2736753727464359,0.5968894896378144,0.0748982096479006,3,0.1662594925771413,0.5477819396141173,1.0849914003396357,0.6828448959606165,Watts-Strogatz small world
a4d656d831084d28a304ab3101477c84,151.0,100000.0,735.0,11.0,100000.0,100000.0,67.0,0.264200549460741,1.7424242424242424,0,3,0.8179072574090661,0.3636363636363636,3,2,0.0,0,0.0981075929054861,1.0,0.3235776680359516,0,0.6783802901783016,8.410632838794866,1.2601300985057602,7,2.075790491436636,0.2977860775840508,0.2756702192617798,2,5,0.505255071609035,0,24,11,12,0,2,6.674416275563964,0,0.939259373691166,-1.294266343404571e-15,0.2435613940113744,0.4216852609414378,0.0593221526527639,2,0.0819649392560463,0.2225223027531876,0.6247259971878305,0.344705161028976,Watts-Strogatz small world
bfad8077e8964994b907c54fca2a45b6,53.0,100000.0,426.0,17.0,100000.0,16.0,41.0,0.597096311411072,1.6666666666666667,0,3,0.581612718236333,0.3636363636363636,3,4,0.5776226504666211,1,0.2770043515170738,2.0,0.4149302227374329,0,-0.9636178730274908,6.758852961778499,2.189790871127931,4,2.88620615599409,0.468963112442392,0.4644658520549335,4,4,1.2156564551096931,0,24,8,7,0,2,3.0865289699089424,1,0.0671658100562889,8.881784197001252e-16,0.2727549105801907,0.6919345742545068,0.0743952412456078,4,0.0669377303442398,0.5902156441221712,0.9658105891577696,0.735731449492226,4-Regular Graph
35cc7b6349a744668c3400b597836485,54.0,100000.0,562.0,13.0,100000.0,19.0,44.0,1.257180032499036,1.4090909090909092,0,4,0.5466428708071249,0.5909090909090909,2,5,0.0,0,0.3061754834046984,1.0,0.3618445445403217,0,-0.6662949100982405,9.900694365559088,4.32227548210784,8,4.543039070834002,0.4645303125180996,0.4590085239506852,5,3,2.116282949417444,0,39,18,12,0,2,2.290620856200221,0,-0.2154887207801935,0.0,0.2539321836118249,0.6680200279450201,0.0644815538738695,5,0.2086240270544389,0.3655685464444569,0.7096466033871636,0.4146657987778062,Uniform Random
fdbfa5bb629342808265779b920b0bf7,87.0,100000.0,379.0,18.0,125.0,22.0,31.0,0.6115202768746745,1.621212121212121,0,4,0.6299159029700226,0.4242424242424242,3,2,0.0,0,0.1622230467676723,1.0,0.5679117008434205,0,-1.3072389830317594,8.817891160799684,1.4820816887359949,7,3.5593987330828103,0.489502357067387,0.5481338726706642,2,4,0.9947047569630784,0,28,13,12,0,2,5.949666086435554,0,-0.0562371902508185,-1.7763568394002505e-15,0.3083453192580575,0.7301347476110929,0.0950768359083534,2,0.1345654967834414,0.4245244971290322,1.1349568001682395,0.5854089378147899,Uniform Random
246533e73c7442cd88e05f8d34c1f14b,100000.0,2213.0,1122.0,50.0,100000.0,10.0,80.0,0.1651987900927428,1.7272727272727273,0,3,1.1327113513609242,0.3636363636363636,3,4,0.0,1,0.0627134526156838,1.0,0.3041286189414042,0,4.400445919878499,7.077806632888833,1.6488982963826653,4,1.4493748698323894,0.1963717870809094,0.0801789608512773,4,4,0.1785435330654435,0,24,7,12,0,2,4.292445839998772,1,1.978103137045925,-8.881784197001252e-16,0.2224325523135766,0.3668420715570881,0.0494762403287319,4,0.0189642259339606,0.1308434376667125,0.2363468867697562,0.127173428703276,4-Regular Graph
6e4a48bb1d904982b18f3a1dd9007f2f,100000.0,100000.0,684.0,30.0,100000.0,66.0,37.0,0.0,1.8333333333333333,1,2,0.5633790931919622,0.1666666666666666,2,1,2.1980706667318395,0,0.3418176913073673,39916800.0,0.2664003469634302,0,-0.3718266188446115,11.999999999999991,0.9999999999999998,11,5.496788171531247,0.4997080155937496,0.4355888954794184,1,11,0.0,1,11,0,2,1,1,11.999999999999996,0,0.3873870596498461,-1.4483797529927546e-16,0.2815250486859616,0.6082180382707975,0.079256353037633,1,0.0,0.9161313619218744,1.977372959598159,1.0,Nearly Complete BiPartite
a95218b5a17d4eccae2fc73f03f7c78c,27.0,419.0,88.0,113.0,62.0,100000.0,16.0,3.5778726787137374,1.4393939393939394,0,3,0.18057182936339,0.5606060606060606,2,6,1.4735023850806486,0,0.8282469013500326,34560.0,0.0126831251577809,0,22.60541020285892,12.000000000000004,5.999999999999995,7,5.893392554156811,0.8079491022098264,0.8351141742246757,6,6,4.145139459883747,0,37,1,3,0,2,2.000000000000002,0,-4.596617988290949,0.0,0.1458928474185369,0.8409300265078136,0.0212847229278885,6,0.0668002519602906,1.021131141363808,1.6682493726760002,1.0,Nearly Complete BiPartite
4350fc2f873e414691bd545acd9e5d62,73.0,100000.0,452.0,19.0,209.0,56.0,43.0,0.8373566239994388,1.7575757575757576,0,3,0.2925730688643358,0.3636363636363636,3,4,0.1155245300933242,1,0.660615787244433,2.0,0.0556386635254625,0,3.878275762447767,6.874614140804746,1.3880879176661414,4,3.334455138273195,0.6496134743378286,0.6970611384281535,4,4,1.7180647833630158,0,24,6,11,0,2,4.952578329738194,1,-1.6501314649034715,-4.440892098500626e-16,0.1900594077626419,0.7162544507698956,0.0361225784790862,3,0.1880806090413221,1.013904069175478,1.973356340224194,1.264957750125533,4-Regular Graph
143b1f7a3db74c5f850249c75ae5af8b,52.0,2046.0,553.0,16.0,209.0,19.0,115.0,0.8070750683581009,1.7575757575757576,0,3,0.5112197962288221,0.3636363636363636,3,3,0.0,0,0.4109135349948795,1.0,0.4375423080540632,0,-0.9975088809934468,7.119966060588556,1.349960900095477,5,3.349494991148376,0.613180008582948,0.7038391486395896,3,5,1.185489562785028,0,24,8,12,0,2,5.274201689904492,0,-0.6300648638727016,2.4424906541753444e-15,0.313469759039362,0.8484558430489427,0.0982632898321956,3,0.1092642627670177,0.9485304651342088,1.884761230692698,1.2952932180827634,Watts-Strogatz small world
05cf80610b8e49cc86a17a81fa692c81,100000.0,100000.0,1167.0,100000.0,100000.0,31.0,149.0,0.0,2.893939393939394,1,2,1.0109476929608512,0.1666666666666666,6,1,0.5776226504666211,0,0.0593170642246759,48.0,0.4947453631297516,0,-0.5024590261477626,6.3334477646317335,0.1360792674341224,5,2.1601570336711973,0.3126859108286143,0.1532557323202597,1,7,0.0074981246739479,5,11,0,8,1,3,46.542341710487456,0,0.842519826767024,-4.106984183641788e-17,0.3161091001735501,0.5540624273544276,0.0999249632125315,1,0.0,0.6963842986993295,1.9362520916228416,1.0,Power Law Tree
99d9b3c1897f45d38b42554d5237b136,100000.0,100000.0,766.0,29.0,100000.0,21.0,57.0,1.691821865715008,1.0,0,12,0.5912678833027272,1.0,1,11,2.4849066497880004,0,0.1585667566768589,479001600.0,0.0378874858274576,1,37.71010393860674,12.000000000000009,11.999999999999996,11,2.6616666770117865,0.1905610200260501,0.1794606338330272,11,1,1.6383337004212986,0,66,55,1,0,1,1.000000000000001,1,5.597684902107101,1.7763568394002505e-15,0.1126726109508112,0.1964542425043166,0.0126951172584728,11,0.1751969578471485,0.1713549576729741,0.3060895788551749,0.2065925175385536,Geometric
926f521b1d2a412f9a2036172ff480fe,100000.0,100000.0,2337.0,100000.0,100000.0,40.0,104.0,0.0533967128300185,1.7121212121212122,0,3,1.6826030385054922,0.3636363636363636,3,2,0.0,0,0.0309281767974808,1.0,0.0896635632792349,0,13.91411205388981,7.9990994271207745,1.3106480730244707,6,1.4206023984469005,0.1169942125496711,0.0544710957142851,2,4,0.0642374655139273,0,24,7,12,0,2,6.10316345917477,0,3.732859824815415,1.7763568394002505e-15,0.196854817523634,0.1205917400767158,0.0387518191822632,2,0.0111582729541974,0.0669070557225081,0.163725636083585,0.0948539329566766,Watts-Strogatz small world
