Instances,algo_fixed_angles_constant,algo_fourier,algo_interp,algo_qibpi,algo_random,algo_three_regular,algo_tqa,feature_algebraic_connectivity,feature_average_distance,feature_bipartite,feature_clique_number,feature_density,feature_diameter,feature_edge_connectivity,feature_entropy,feature_eulerian,feature_group_size,feature_is_distance_regular,feature_laplacian_largest_eigenvalue,feature_laplacian_second_largest_eigenvalue,feature_maximum_degree,feature_maximum_weighted_degree,feature_minimum_degree,feature_minimum_dominating_set,feature_minimum_weighted_degree,feature_number_of_cut_vertices,feature_number_of_edges,feature_number_of_minimal_odd_cycles,feature_number_of_orbits,feature_planar,feature_radius,feature_ratio_of_two_largest_laplacian_eigenvaleus,feature_regular,feature_smallest_eigenvalue,feature_vertex_connectivity,feature_weighted_average_clustering,feature_weighted_average_shortest_path_length,feature_weighted_diameter,feature_weighted_radius
ededeab1d9224892a66f3f43151f2742,15.0,49.0,128.0,7.0,17.0,23.0,16.0,0.5,1.8333333333333333,1,2,0.1666666666666666,2,1,2.1980706667318395,0,39916800.0,0,12.0,0.9999999999999988,11,5.5,1,1,0.5,1,11,0,2,1,1,12.000000000000016,0,0.0,1,0.0,0.9166666666666666,1.0,0.5
9aa7746609d041c88cb557002336578d,87.0,1108.0,785.0,17.0,100000.0,11.0,23.0,0.22195186334264,2.015151515151515,0,5,0.3787878787878788,4,2,0.621226662447,0,48.0,0,8.144943732621645,0.4439037266852787,7,3.5,3,3,1.5,1,25,14,7,0,2,18.34844639273842,0,-2.7755575615628914e-16,1,0.8202380952380951,1.0075757575757576,2.0,1.0
21bc98ee8d5f4713aecc9aa3409b065f,37.0,311.0,258.0,12.0,85.0,23.0,29.0,1.0,1.681818181818182,0,3,0.3181818181818182,2,2,2.0343454409216952,0,7257600.0,0,12.000000000000002,1.9999999999999971,11,5.5,2,1,1.0,0,21,10,2,1,1,6.000000000000009,0,-8.326067174548254e-16,2,0.8636363636363636,0.8409090909090909,1.0,0.5
b74c3fd099e240da98cdcac3e3a99db0,15.0,81.0,84.0,7.0,42.0,23.0,16.0,0.4999999999999994,1.8333333333333333,1,2,0.1666666666666666,2,1,2.1980706667318395,0,39916800.0,0,11.999999999999991,0.9999999999999998,11,5.5,1,11,0.5,1,11,0,2,1,1,11.999999999999996,0,-1.4483797529927546e-16,1,0.0,0.9166666666666666,1.0,0.5
e3b583a5643645c1907610f44d6a187b,100000.0,100000.0,100000.0,15.0,100000.0,20.0,36.0,0.0716468397598968,2.893939393939394,1,2,0.1666666666666666,6,1,0.3901776022603516,0,12.0,0,5.754247050599533,0.1432936795197942,4,2.0,1,7,0.5,5,11,0,9,1,3,40.15701927595944,0,6.432261916377459e-16,1,0.0,1.446969696969697,3.0,1.5
5a7400e617a84c1d910e37e83611f06e,100000.0,100000.0,693.0,18.0,100000.0,16.0,37.0,1.7117423490700627,1.393939393939394,0,5,0.6060606060606061,2,4,0.0,0,1.0,0,10.27270409696094,3.423484698140117,8,4.0,4,2,2.0,0,40,23,12,0,2,3.000657225820759,0,-4.440892098500626e-16,4,0.5511904761904762,0.696969696969697,1.0,1.0
e70c82a05dc34a34888193aac06ae415,60.0,100000.0,1064.0,14.0,100000.0,13.0,25.0,0.6143405871356472,1.7575757575757576,0,3,0.3636363636363636,3,3,0.0,0,1.0,0,7.74268964793705,1.2286811742712953,6,3.0,3,3,1.5,0,24,8,12,0,2,6.301626337303552,0,8.881784197001252e-16,3,0.2527777777777778,0.8787878787878788,1.5,1.0
b46c1348d8ac4883bb0a5d7dbf0e3b01,100000.0,100000.0,996.0,20.0,100000.0,100000.0,63.0,0.0443170646113499,3.590909090909091,1,2,0.1666666666666666,8,1,0.2746530721670274,0,6.0,0,5.284480070933815,0.0886341292226998,4,2.0,1,7,0.5,7,11,0,10,1,4,59.62127813831356,0,-7.11264775737882e-17,1,0.0,1.7954545454545454,4.0,2.0
9ad6ca62eb3d4825a15daa02b76807c0,140.0,2192.0,484.0,16.0,100000.0,15.0,36.0,0.4045517452997738,1.8484848484848484,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,7.851967513653218,0.8091034905995458,6,3.0,2,4,1.0,0,24,8,12,0,2,9.70452804230879,0,0.0,2,0.3999999999999999,0.9242424242424242,1.5,1.0
2116fb8be2a9488ab2cdba5d7ed1883b,18.0,325.0,99.0,13.0,100000.0,23.0,17.0,3.0,1.4242424242424243,0,4,0.5757575757575758,2,6,1.8483924814931876,0,4608.0,0,12.000000000000004,5.999999999999995,7,3.5,6,5,3.0,0,38,7,2,0,2,2.000000000000002,0,8.881784197001252e-16,6,0.1555555555555555,0.7121212121212122,1.0,1.0
e4715a1fd90447a79d42d9876814add5,33.0,724.0,243.0,7.0,47.0,9.0,22.0,0.8025931302711498,1.696969696969697,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.703006191069658,1.6051862605423013,4,2.0,4,3,2.0,0,24,7,12,0,2,4.1758432375349965,1,8.881784197001252e-16,4,0.25,0.8484848484848485,1.5,1.0
488c531aaa754ac99463b09dd1b8df23,65.0,1701.0,771.0,11.0,221.0,14.0,30.0,0.9386814492513118,1.681818181818182,0,3,0.3636363636363636,3,4,0.1155245300933242,1,2.0,0,7.203346660854455,1.877362898502624,4,2.0,4,4,2.0,0,24,7,11,0,2,3.836949513916468,1,8.881784197001252e-16,4,0.1666666666666666,0.8409090909090909,1.5,1.0
527520672ecd4b8e9699bc574d79ce12,28.0,160.0,170.0,12.0,22.0,19.0,26.0,0.9999999999999996,1.696969696969697,1,2,0.303030303030303,2,2,2.0343454409216952,1,7257600.0,0,11.999999999999996,1.9999999999999976,10,5.0,2,10,1.0,0,20,0,2,1,2,6.000000000000004,0,3.9971823594109335e-16,2,0.0,0.8484848484848485,1.0,1.0
de9bceb4e080485da16724f0ff56b201,15.0,107.0,88.0,7.0,43.0,23.0,16.0,0.5,1.8333333333333333,1,2,0.1666666666666666,2,1,2.1980706667318395,0,39916800.0,0,12.0,0.9999999999999988,11,5.5,1,1,0.5,1,11,0,2,1,1,12.000000000000016,0,0.0,1,0.0,0.9166666666666666,1.0,0.5
6bd39da8d28041dfaa6e21539c2d4d6d,234.0,100000.0,100000.0,100000.0,100000.0,40.0,75.0,0.0613488645773177,2.893939393939394,1,2,0.1666666666666666,6,1,0.8958797346140276,0,720.0,0,8.024922341666793,0.1226977291546359,7,3.5,1,9,0.5,5,11,0,7,1,3,65.40400052190844,0,-9.262157462131811e-17,1,0.0,1.446969696969697,3.0,1.5
7426df80f7424e8e8362b41e91acbe87,46.0,802.0,136.0,5.0,64.0,5.0,23.0,0.3320830183109066,2.121212121212121,0,3,0.2727272727272727,4,3,0.5776226504666211,0,4.0,0,5.631576757520982,0.664166036621814,3,1.5,3,5,1.5,0,18,2,7,0,3,8.479170037307531,1,-4.2880235403149605e-16,3,0.0833333333333333,1.0606060606060606,2.0,1.5
fab5be526e0e40558120f97e6197684b,100000.0,100000.0,602.0,15.0,100000.0,17.0,40.0,1.0119807705641182,1.6666666666666667,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.012099699067523,2.0239615411282403,4,2.0,4,4,2.0,0,24,9,12,0,2,3.4645419671159794,1,1.7763568394002505e-15,4,0.1666666666666666,0.8333333333333334,1.5,1.0
9711d3bb3bca442cb3cff9a0d89a34a5,28.0,264.0,249.0,12.0,91.0,11.0,22.0,0.4682834537252537,1.7878787878787878,0,5,0.4090909090909091,3,2,0.3465735902799726,0,8.0,0,7.871245814590709,0.9365669074505072,6,3.0,2,3,1.0,0,27,14,9,0,2,8.404360384692179,0,-2.220446049250313e-16,2,0.7305555555555556,0.8939393939393939,1.5,1.0
60c1775fb4c8403e89e566256eda7452,100000.0,100000.0,1019.0,24.0,100000.0,27.0,41.0,0.0643459244390823,2.909090909090909,1,2,0.1666666666666666,6,1,0.6705991301808751,0,120.0,0,7.089798313654933,0.128691848878165,6,3.0,1,8,0.5,5,11,0,8,1,3,55.09127715125903,0,1.3767214609005402e-16,1,0.0,1.4545454545454546,3.0,1.5
2cdd8ed6b42247db8822ef44c745c378,133.0,1493.0,861.0,14.0,100000.0,12.0,29.0,0.5099876533864027,1.818181818181818,0,3,0.3636363636363636,4,2,0.0,0,1.0,0,7.96245740009799,1.019975306772806,6,3.0,2,4,1.0,0,24,7,12,0,2,7.806519772808172,0,-8.881784197001252e-16,2,0.4055555555555555,0.9090909090909092,2.0,1.0
71fdd29af724439b934a591cdc5fc4a3,123.0,100000.0,578.0,27.0,100000.0,26.0,38.0,1.2579077373424272,1.5151515151515151,0,4,0.4848484848484848,2,3,0.0,0,1.0,0,10.35875185567963,2.5158154746848496,9,4.5,3,2,1.5,0,32,15,12,0,2,4.117452953093568,0,0.0,3,0.5194444444444445,0.7575757575757576,1.0,1.0
1366140d61ce45f7ae543cfbea7ea315,100000.0,100000.0,100000.0,15.0,100000.0,20.0,36.0,0.0716468397598968,2.893939393939394,1,2,0.1666666666666666,6,1,0.3901776022603516,0,12.0,0,5.754247050599533,0.1432936795197942,4,2.0,1,7,0.5,5,11,0,9,1,3,40.15701927595944,0,6.432261916377459e-16,1,0.0,1.446969696969697,3.0,1.5
0761539c7e4d41a3b7389e6464ed6791,30.0,850.0,270.0,6.0,27.0,10.0,21.0,0.6678512023967255,1.7272727272727273,0,3,0.3636363636363636,3,4,0.5776226504666211,1,4.0,0,6.841119716978295,1.3357024047934505,4,2.0,4,4,2.0,0,24,6,7,0,2,5.121739462643394,1,1.3322676295501878e-15,3,0.2916666666666667,0.8636363636363636,1.5,1.0
dc98fffdb8ec407ba445251b5f5fc14e,87.0,100000.0,597.0,20.0,399.0,10.0,30.0,0.3168883902580913,1.878787878787879,0,5,0.4242424242424242,4,1,0.2310490601866484,0,4.0,0,8.282162202385145,0.6337767805161851,7,3.5,1,3,0.5,1,28,17,10,0,2,13.067948301355669,0,5.551115123125784e-16,1,0.6865079365079364,0.9393939393939394,2.0,1.0
a2ed44df9dc74c8c9310939eebe8c21d,100000.0,357.0,144.0,17.0,100000.0,22.0,21.0,2.0,1.5,0,3,0.5,2,4,1.6173434213065392,0,161280.0,0,12.000000000000004,3.999999999999999,9,4.5,4,8,2.0,0,33,8,3,0,2,3.0000000000000018,0,4.488139427467282e-16,4,0.1481481481481481,0.75,1.0,1.0
6786b6b95e5d48b28b79ad0f43f91e1f,100000.0,100000.0,1182.0,27.0,100000.0,100000.0,83.0,0.037599899896734,3.954545454545455,1,2,0.1666666666666666,9,1,0.2746530721670274,0,6.0,0,5.098076143935957,0.0751997997934682,4,2.0,1,5,0.5,8,11,0,10,1,5,67.7937462325368,0,-5.332929464075912e-16,1,0.0,1.9772727272727275,4.5,2.5
364fd2025277410790084cac2955c8fa,100000.0,100000.0,694.0,22.0,100000.0,21.0,38.0,0.0881527524997203,2.590909090909091,1,2,0.1666666666666666,5,1,0.7861236602741993,0,240.0,0,7.184374264463108,0.1763055049994404,6,3.0,1,5,0.5,4,11,0,7,1,3,40.74957423754811,0,-1.3057593416955815e-16,1,0.0,1.2954545454545454,2.5,1.5
322949858bee4f20a153bda2f21c165c,47.0,1010.0,301.0,13.0,276.0,10.0,24.0,0.7506571229320432,1.7272727272727273,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,7.781309093025579,1.501314245864088,6,3.0,2,5,1.0,0,24,7,12,0,2,5.182998239350624,0,8.881784197001252e-16,2,0.2305555555555556,0.8636363636363636,1.5,1.0
140838c4ba934f7096bf36c6c2a0a2c9,376.0,100000.0,1033.0,100000.0,100000.0,18.0,29.0,2.813859338365494,1.1363636363636365,0,9,0.8636363636363636,2,6,0.6931471805599453,0,96.0,0,12.000000000000009,5.627718676730987,11,5.5,6,2,3.0,0,57,46,7,0,1,2.132302748112941,0,0.0,6,0.9089466089466088,0.5681818181818182,1.0,0.5
ddae5f44c40346239ffa93eedc7bea73,100000.0,100000.0,100000.0,100.0,100000.0,100000.0,68.0,0.0821338862636132,2.5303030303030303,1,2,0.1666666666666666,5,1,1.1351142536155994,0,5040.0,0,9.018480396685083,0.1642677725272265,8,4.0,1,3,0.5,4,11,0,6,1,3,54.901093853880056,0,1.9385889939365075e-16,1,0.0,1.2651515151515151,2.5,1.5
5b48960584834199935cbc2f570a085a,15.0,632.0,185.0,14.0,100000.0,24.0,30.0,1.9999999999999991,1.5151515151515151,1,2,0.4848484848484848,2,4,1.8483924814931876,1,967680.0,0,12.000000000000004,3.9999999999999982,8,4.0,4,8,2.0,0,32,0,2,0,2,3.000000000000002,0,4.488139427467282e-16,4,0.0,0.7575757575757576,1.0,1.0
4e2b460bbb0049d7af7ba128e01d8644,100000.0,100000.0,809.0,28.0,100000.0,129.0,54.0,0.0520215318127957,3.257575757575758,1,2,0.1666666666666666,7,1,0.4620981203732968,0,24.0,0,6.14786025239003,0.1040430636255909,5,2.5,1,5,0.5,6,11,0,9,1,4,59.089573472323934,0,6.454685365389528e-16,1,0.0,1.628787878787879,3.5,2.0
5e4e285b125a453696e138ff37029e72,100000.0,100000.0,1127.0,24.0,100000.0,71.0,100000.0,0.0351141753731769,4.196969696969697,1,2,0.1666666666666666,10,1,0.1155245300933242,0,2.0,0,4.236008786645241,0.0702283507463533,3,1.5,1,7,0.5,9,11,0,11,1,5,60.31764581720866,0,-3.2905492353183913e-16,1,0.0,2.0984848484848486,5.0,2.5
f3b9d5b67a1b4d5da59fb0efcbee6961,100000.0,100000.0,1490.0,100000.0,100000.0,40.0,76.0,0.0613488645773177,2.893939393939394,1,2,0.1666666666666666,6,1,0.8958797346140276,0,720.0,0,8.024922341666793,0.1226977291546359,7,3.5,1,9,0.5,5,11,0,7,1,3,65.40400052190844,0,-9.262157462131811e-17,1,0.0,1.446969696969697,3.0,1.5
8297ae7bc92340778308d2a3a5f8039e,80.0,100000.0,100000.0,42.0,100000.0,32.0,29.0,4.190983005625055,1.0606060606060606,0,10,0.9393939393939394,2,9,1.366163313802248,0,10080.0,0,12.000000000000009,8.381966011250096,11,5.5,9,1,4.5,0,62,51,4,0,1,1.4316450321909997,0,-4.440892098500626e-16,9,0.9455387205387206,0.5303030303030303,1.0,0.5
b0d2e2fb508d45908a415aebffaca954,249.0,100000.0,544.0,109.0,155.0,33.0,54.0,0.0844742628701424,2.575757575757576,1,2,0.1666666666666666,5,1,0.8958797346140276,0,720.0,0,8.060382554798041,0.1689485257402842,7,3.5,1,4,0.5,4,11,0,7,1,3,47.709102636319216,0,-6.121628864688492e-16,1,0.0,1.2878787878787878,2.5,1.5
fd9a07a670124328af86c88e7a52bb3a,15.0,96.0,56.0,7.0,17.0,23.0,16.0,0.5,1.8333333333333333,1,2,0.1666666666666666,2,1,2.1980706667318395,0,39916800.0,0,12.0,0.9999999999999988,11,5.5,1,1,0.5,1,11,0,2,1,1,12.000000000000016,0,0.0,1,0.0,0.9166666666666666,1.0,0.5
03e28482cf7f4b36acbdc5f7909fbcd6,100000.0,100000.0,917.0,18.0,100000.0,16.0,37.0,1.3765429627532342,1.5151515151515151,0,4,0.4848484848484848,2,4,0.0,0,1.0,0,8.670910189025982,2.7530859255064746,7,3.5,4,3,2.0,0,32,16,12,0,2,3.149523997305252,0,-8.881784197001252e-16,4,0.4329365079365079,0.7575757575757576,1.0,1.0
45cc333a473f4817b1352e037cabe1ea,57.0,100000.0,100000.0,100000.0,100000.0,27.0,32.0,4.5,1.0303030303030305,0,11,0.9696969696969696,2,9,1.7634429630954886,0,725760.0,0,12.000000000000014,9.000000000000002,11,5.5,9,1,4.5,0,64,53,3,0,1,1.3333333333333346,0,0.0,9,0.9727272727272726,0.5151515151515151,1.0,0.5
ceea7b5dd1b74bbab72f0be3fb9091e8,74.0,1849.0,858.0,19.0,100000.0,18.0,34.0,1.4141919632890594,1.5151515151515151,0,4,0.4848484848484848,2,4,0.0,0,1.0,0,9.493470352464184,2.828383926578124,7,3.5,4,3,2.0,0,32,11,12,0,2,3.3564998949593488,0,-1.7763568394002505e-15,4,0.3781746031746032,0.7575757575757576,1.0,1.0
c689d9c3ab174f888daea573f5031bde,100000.0,100000.0,810.0,100000.0,100000.0,19.0,34.0,1.89798498672328,1.181818181818182,0,9,0.8181818181818182,2,4,0.6931471805599453,0,96.0,0,12.000000000000016,3.7959699734465593,11,5.5,4,1,2.0,0,54,39,7,0,1,3.161247344932128,0,-2.220446049250313e-16,4,0.8922077922077923,0.5909090909090909,1.0,0.5
878a96b415054e7eadb2ef51873d8828,86.0,100000.0,795.0,21.0,100000.0,18.0,33.0,0.8570023612597409,1.4696969696969695,0,5,0.5606060606060606,3,2,0.0,0,1.0,0,10.461012310773931,1.714004722519481,9,4.5,2,3,1.0,0,37,23,12,0,2,6.1032575776085904,0,-1.5543122344752194e-15,2,0.6648148148148147,0.7348484848484849,1.5,1.0
ace9bdcb33ba430da754940089d32284,38.0,575.0,218.0,12.0,48.0,23.0,29.0,0.9999999999999992,1.681818181818182,0,3,0.3181818181818182,2,2,2.0343454409216952,0,7257600.0,0,11.999999999999998,1.999999999999999,11,5.5,2,10,1.0,0,21,10,2,1,1,6.000000000000004,0,1.1313649669886241e-16,2,0.8636363636363636,0.8409090909090909,1.0,0.5
6a5ee2d00eeb4b5cb49fd232e25d7349,238.0,100000.0,1364.0,23.0,100000.0,16.0,30.0,1.598371698768804,1.4393939393939394,0,5,0.5606060606060606,2,4,0.0,0,1.0,0,11.078162329256186,3.196743397537606,10,5.0,4,4,2.0,0,37,22,12,0,2,3.465452478228154,0,-1.7763568394002505e-15,4,0.6253306878306878,0.7196969696969697,1.0,1.0
51d5599ad1c746b68354df528552a87a,140.0,100000.0,994.0,23.0,100000.0,21.0,51.0,0.4659738003801928,1.803030303030303,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,8.135222255890877,0.931947600760388,6,3.0,2,4,1.0,0,24,11,12,0,2,8.729270024680837,0,0.0,2,0.4861111111111111,0.9015151515151516,1.5,1.0
e7505afe35b446a0b0b67884831ceb44,38.0,100000.0,321.0,12.0,97.0,19.0,34.0,0.999999999999998,1.681818181818182,0,3,0.3181818181818182,2,2,1.6173434213065392,0,161280.0,0,12.000000000000004,1.9999999999999984,10,5.0,2,9,1.0,0,21,1,3,1,2,6.000000000000007,0,6.679498534140071e-16,2,0.1148148148148148,0.8409090909090909,1.0,1.0
5acf1fa5e6384c86abfe493394a3782e,15.0,15.0,19.0,26.0,24.0,20.0,9.0,5.999999999999998,1.0,0,12,1.0,1,11,2.4849066497880004,0,479001600.0,1,12.000000000000009,11.999999999999996,11,5.5,11,1,5.5,0,66,55,1,0,1,1.000000000000001,1,1.7763568394002505e-15,11,1.0,0.5,0.5,0.5
dae06efe43e4402c9bcf3bacf3fdf36f,53.0,537.0,1727.0,41.0,44.0,27.0,20.0,5.0,1.0151515151515151,0,11,0.9848484848484848,2,10,2.0343454409216952,0,7257600.0,0,12.000000000000004,10.000000000000004,11,5.5,10,1,5.0,0,65,54,2,0,1,1.2,0,0.0,10,0.9848484848484848,0.5075757575757576,1.0,0.5
590641fb232b437394cc8a8165bcac9c,138.0,100000.0,940.0,17.0,102.0,14.0,31.0,1.2390306484070637,1.5303030303030305,0,4,0.4696969696969697,2,3,0.0,0,1.0,0,8.913753728450905,2.4780612968141225,7,3.5,3,3,1.5,0,31,15,12,0,2,3.5970674897794988,0,0.0,3,0.4428571428571428,0.7651515151515151,1.0,1.0
5d2301d5b1ee45a08aff26fb1aa08edf,15.0,261.0,245.0,14.0,100000.0,24.0,33.0,2.0,1.5151515151515151,1,2,0.4848484848484848,2,4,1.8483924814931876,1,967680.0,0,12.000000000000004,3.999999999999998,8,4.0,4,4,2.0,0,32,0,2,0,2,3.0000000000000027,0,0.0,4,0.0,0.7575757575757576,1.0,1.0
4783847c078c4022aeae9771de8aeda5,100000.0,100000.0,857.0,15.0,100000.0,22.0,43.0,0.0680396337170612,2.893939393939394,1,2,0.1666666666666666,6,1,0.5776226504666211,0,48.0,0,6.3334477646317335,0.1360792674341224,5,2.5,1,7,0.5,5,11,0,8,1,3,46.542341710487456,0,-4.106984183641788e-17,1,0.0,1.446969696969697,3.0,1.5
70de9765a0e54704bae8c53495616879,234.0,100000.0,980.0,100000.0,100000.0,40.0,75.0,0.0613488645773177,2.893939393939394,1,2,0.1666666666666666,6,1,0.8958797346140276,0,720.0,0,8.024922341666793,0.1226977291546359,7,3.5,1,9,0.5,5,11,0,7,1,3,65.40400052190844,0,-9.262157462131811e-17,1,0.0,1.446969696969697,3.0,1.5
9d67c40f37f241b39cca2cd082ce9161,16.0,630.0,165.0,17.0,100000.0,23.0,21.0,2.5,1.4545454545454546,0,3,0.5454545454545454,2,5,1.5252918558759512,0,60480.0,0,12.000000000000004,4.999999999999993,8,4.0,5,7,2.5,0,36,1,3,0,2,2.400000000000004,0,1.0469240516412554e-15,5,0.0999999999999999,0.7272727272727273,1.0,1.0
c4916202ce9d4215a5acc031a59ad81a,207.0,100000.0,605.0,14.0,100000.0,15.0,47.0,0.9263983705125878,1.696969696969697,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.970618581044322,1.85279674102518,4,2.0,4,4,2.0,0,24,10,12,0,2,3.762214400910149,1,0.0,4,0.25,0.8484848484848485,1.5,1.0
fb37ad3b6ad04db2848b5ed2b117869c,100000.0,1155.0,947.0,21.0,100000.0,19.0,27.0,1.226243576556387,1.5151515151515151,0,4,0.5151515151515151,3,3,0.0,0,1.0,0,9.887037731410608,2.4524871531127745,8,4.0,3,4,1.5,0,34,15,12,0,2,4.031433036809863,0,-3.552713678800501e-15,3,0.5035714285714286,0.7575757575757576,1.5,1.0
f49231b556474f748d1acb74d4a2b609,35.0,753.0,246.0,5.0,27.0,5.0,29.0,0.5000000000000004,2.0303030303030303,0,2,0.2727272727272727,3,3,1.1552453009332422,0,4.0,0,5.732050807568878,1.000000000000001,3,1.5,3,5,1.5,0,18,2,4,0,3,5.732050807568871,1,5.798316467725322e-16,3,0.0,1.0151515151515151,1.5,1.5
76a2ad1cae234f64a0028f33a498ef9f,35.0,513.0,331.0,10.0,51.0,12.0,22.0,0.4959451784748009,1.8333333333333333,0,4,0.3636363636363636,3,4,0.1155245300933242,1,2.0,0,6.783749738005862,0.9918903569495992,4,2.0,4,4,2.0,0,24,8,11,0,2,6.839213316750255,1,-6.661338147750939e-16,3,0.375,0.9166666666666666,1.5,1.0
380adb4b55da45f4aedf1da14c3c41ac,12.0,164.0,173.0,17.0,100000.0,20.0,19.0,2.5,1.4696969696969695,1,2,0.5303030303030303,2,5,1.8057133837964745,0,604800.0,0,12.000000000000004,4.999999999999998,7,3.5,5,7,2.5,0,35,0,2,0,2,2.4000000000000017,0,1.0469240516412554e-15,5,0.0,0.7348484848484849,1.0,1.0
22fe7a56e056482589bcfeaa6dc508f3,38.0,765.0,365.0,12.0,216.0,19.0,34.0,1.0,1.681818181818182,0,3,0.3181818181818182,2,2,1.6173434213065392,0,161280.0,0,12.000000000000004,2.0,10,5.0,2,9,1.0,0,21,1,3,1,2,6.000000000000004,0,8.674185387114749e-16,2,0.1148148148148148,0.8409090909090909,1.0,1.0
2fe39c547184441da793aa5ce36f4c78,80.0,100000.0,954.0,38.0,100000.0,17.0,32.0,0.7066414950442903,1.5757575757575757,0,6,0.4848484848484848,3,3,0.3465735902799726,0,8.0,0,11.046979404490182,1.4132829900885748,10,5.0,3,4,1.5,0,32,21,9,0,2,7.816537439396928,0,8.881784197001252e-16,3,0.7423280423280424,0.7878787878787878,1.5,1.0
6c924168cdac4ce789522ea9fc1e68d6,69.0,1941.0,381.0,11.0,52.0,11.0,44.0,0.5163582742143858,2.0,0,2,0.2727272727272727,3,3,0.5776226504666211,0,2.0,0,5.67993670883772,1.0327165484287713,3,1.5,3,5,1.5,0,18,3,7,0,3,5.499995828942096,1,-8.881784197001252e-16,3,0.0,1.0,1.5,1.5
308b9a219ca44e748868997f565732dc,125.0,100000.0,951.0,22.0,173.0,22.0,75.0,0.364701282295778,2.106060606060606,0,3,0.2727272727272727,4,3,0.0,0,1.0,0,5.338660949418405,0.7294025645915538,3,1.5,3,3,1.5,0,18,6,12,1,3,7.319224264597855,1,-3.3306690738754696e-16,3,0.25,1.053030303030303,2.0,1.5
78711abc370c41b28777864d666f59f5,110.0,100000.0,641.0,15.0,94.0,15.0,40.0,0.9727977932308564,1.696969696969697,0,3,0.3636363636363636,3,3,0.0,0,1.0,0,8.09671702644621,1.945595586461715,6,3.0,3,5,1.5,0,24,6,12,0,2,4.161562188353338,0,1.5141967540932557e-15,3,0.1527777777777777,0.8484848484848485,1.5,1.0
af37e708a0f84127b6a3a60beb0d0310,142.0,1630.0,1235.0,14.0,78.0,14.0,33.0,1.0742862017341803,1.696969696969697,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.166136644150423,2.148572403468357,4,2.0,4,4,2.0,0,24,8,12,0,2,3.335301446012433,1,0.0,4,0.125,0.8484848484848485,1.5,1.0
22951804635540a78f7d0e9673e85a9b,100000.0,100000.0,711.0,37.0,100000.0,30.0,53.0,0.706908545905589,1.7272727272727273,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,7.692683623171204,1.4138170918111743,6,3.0,2,5,1.0,0,24,10,12,0,2,5.441074144404683,0,4.440892098500626e-15,2,0.2583333333333333,0.8636363636363636,1.5,1.0
85c970d348a147f8b65274512ba6d1c8,33.0,381.0,100000.0,15.0,100000.0,21.0,28.0,1.999999999999999,1.4696969696969695,0,3,0.5303030303030303,2,4,1.660947433286918,0,241920.0,0,12.000000000000004,3.999999999999999,11,5.5,4,8,2.0,0,35,24,3,0,1,3.0000000000000018,0,4.488139427467282e-16,4,0.4252525252525252,0.7348484848484849,1.0,0.5
660bef5c104e463fbf621c4598fb7903,43.0,2283.0,412.0,12.0,165.0,15.0,30.0,1.036976905886895,1.7121212121212122,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.32752202187637,2.0739538117737952,4,2.0,4,4,2.0,0,24,5,12,0,2,3.533117266295021,1,0.0,4,0.1249999999999999,0.8560606060606061,1.5,1.0
d920bad953f646f68220c96b28a7d21a,100000.0,100000.0,1016.0,21.0,100000.0,17.0,28.0,1.5168485050628142,1.4242424242424243,0,5,0.5757575757575758,2,4,0.0,0,1.0,0,10.487442300448246,3.0336970101256284,9,4.5,4,3,2.0,0,38,23,12,0,2,3.4569840908449687,0,0.0,4,0.5644841269841269,0.7121212121212122,1.0,1.0
022c2114f5ce4fa4b7dfa06575754cbf,16.0,469.0,219.0,17.0,100000.0,23.0,21.0,2.5,1.4545454545454546,0,3,0.5454545454545454,2,5,1.525291855875951,0,60480.0,0,11.999999999999996,4.999999999999998,8,4.0,5,7,2.5,0,36,7,3,0,2,2.4000000000000004,0,1.921371628933902e-15,5,0.0999999999999999,0.7272727272727273,1.0,1.0
61a93bf89b304a6287f0ae6e9c6ae7a1,62.0,100000.0,362.0,18.0,100000.0,15.0,24.0,1.6475030876666823,1.4242424242424243,0,4,0.5757575757575758,2,4,0.0,0,1.0,0,10.215582587123068,3.295006175333369,8,4.0,4,2,2.0,0,38,19,12,0,2,3.100322744035378,0,0.0,4,0.544047619047619,0.7121212121212122,1.0,1.0
d3a2a8b84ecc4335a43c7c407c70c2eb,90.0,2085.0,577.0,42.0,100000.0,72.0,27.0,0.2125438230656868,1.9696969696969695,1,2,0.1666666666666666,3,1,1.6479184330021643,0,362880.0,0,11.01120911629398,0.4250876461313737,10,5.0,1,2,0.5,2,11,0,4,1,2,25.903385375944225,0,-1.5519647690899094e-16,1,0.0,0.9848484848484848,1.5,1.0
