method,num_evals,function_value,variables,approximation_ratio,new_method
COBYLA,856,-12.364476585656945,"[ 6.62896169e-01  2.42810770e+00 -1.22863169e+00  2.22452346e+00
  2.43504810e+00  1.93618480e+00  2.09084593e+00  2.27323942e+00
  2.27417761e+00  2.98737489e+00  2.61628347e+00  3.33085070e+00
  2.98711874e+00  4.29107670e+00  4.07136399e+00  5.75360455e-01
  1.58454951e+00  1.52654046e-01  1.72991580e-02  6.92171505e-02
  4.35486290e-03 -1.43520248e-02 -3.73751440e-01  1.53990562e-03
 -8.39313156e-04 -5.75674791e-03 -3.08711195e-01  1.71548064e-02
 -3.82880750e-02 -2.04275925e-01]",0.9511135835120726,COBYLA
COBYLA,857,-12.366814709560817,"[ 6.67336660e-01  2.42619505e+00 -1.22924694e+00  2.23062542e+00
  2.43405669e+00  1.94308931e+00  2.08889916e+00  2.27304152e+00
  2.27669199e+00  2.98741739e+00  2.61874330e+00  3.33144271e+00
  2.98667951e+00  4.29035107e+00  4.07318901e+00  5.72228596e-01
  1.58598773e+00  1.52493976e-01  1.66819323e-02  7.44580681e-02
  9.14001199e-03 -1.55073461e-02 -3.79393564e-01  3.21023955e-03
  1.95923058e-03 -5.53912267e-03 -3.09087371e-01  1.29274244e-02
 -4.11043489e-02 -2.10794971e-01]",0.951293439196986,COBYLA
COBYLA,858,-12.369396150290843,"[ 6.58686917e-01  2.42781292e+00 -1.22870916e+00  2.23400943e+00
  2.43239184e+00  1.94554168e+00  2.09160750e+00  2.27349866e+00
  2.28034934e+00  2.98954594e+00  2.61563125e+00  3.33090197e+00
  2.98213120e+00  4.28685842e+00  4.07544447e+00  5.75503487e-01
  1.58788348e+00  1.56543992e-01  1.01362324e-02  7.07717445e-02
  7.53473267e-03 -1.61886355e-02 -3.81581489e-01  1.48991671e-03
 -1.08478321e-03 -7.61804102e-03 -3.10147716e-01  1.49852878e-02
 -3.67668805e-02 -2.09875230e-01]",0.9514920115608341,COBYLA
COBYLA,859,-12.367363156517348,"[ 6.60593622e-01  2.42854487e+00 -1.22720071e+00  2.23396836e+00
  2.43432080e+00  1.94651365e+00  2.09275307e+00  2.27534817e+00
  2.28142705e+00  2.98892728e+00  2.61580327e+00  3.33016687e+00
  2.97933570e+00  4.28943756e+00  4.07593602e+00  5.76049201e-01
  1.58997689e+00  1.54538407e-01  1.00101934e-02  6.99021913e-02
  7.95790288e-03 -1.80109807e-02 -3.81995661e-01  1.47523087e-03
 -2.14121048e-03 -5.10519859e-03 -3.11299178e-01  1.41042090e-02
 -3.64242370e-02 -2.07515309e-01]",0.9513356274244114,COBYLA
COBYLA,860,-12.36370560329308,"[ 6.57937721e-01  2.42626440e+00 -1.22793621e+00  2.23569222e+00
  2.43416256e+00  1.94858732e+00  2.09040593e+00  2.27492730e+00
  2.28062535e+00  2.98982405e+00  2.61610266e+00  3.32902504e+00
  2.98006718e+00  4.28795384e+00  4.07668156e+00  5.81831966e-01
  1.58613533e+00  1.56836119e-01  1.64374227e-02  6.93976670e-02
  1.00454142e-02 -1.92069905e-02 -3.78149039e-01 -4.54193846e-03
  2.10508331e-03 -1.19379320e-02 -3.06811668e-01  1.65727511e-02
 -3.48578160e-02 -2.13933964e-01]",0.9510542771763908,COBYLA
COBYLA,861,-12.373129647169826,"[ 6.56786289e-01  2.42903607e+00 -1.22851338e+00  2.23395790e+00
  2.43514975e+00  1.94507062e+00  2.09074171e+00  2.27376264e+00
  2.28140790e+00  2.98986337e+00  2.61464686e+00  3.33000951e+00
  2.98099088e+00  4.28626978e+00  4.07454305e+00  5.73013995e-01
  1.58512393e+00  1.54792411e-01  1.11744929e-02  6.97044126e-02
  4.87677053e-03 -1.73107466e-02 -3.84107271e-01  8.30290794e-04
 -7.52156847e-04 -6.58675938e-03 -3.09146826e-01  1.49465757e-02
 -3.81568570e-02 -2.11731646e-01]",0.9517792036284481,COBYLA
COBYLA,862,-12.373371716548542,"[ 6.53495707e-01  2.43089349e+00 -1.22193068e+00  2.23764130e+00
  2.43499469e+00  1.94457612e+00  2.09064669e+00  2.26785432e+00
  2.28263845e+00  2.98930550e+00  2.61602248e+00  3.33345614e+00
  2.98141788e+00  4.28415195e+00  4.07116727e+00  5.70939075e-01
  1.58708019e+00  1.55856870e-01  1.74258759e-02  6.92257662e-02
  2.73168218e-03 -1.42508748e-02 -3.88590281e-01  2.25726096e-03
 -1.26875506e-03 -4.19353166e-03 -3.12181884e-01  1.65818101e-02
 -3.67227367e-02 -2.12959707e-01]",0.9517978243498878,COBYLA
COBYLA,863,-12.37277670986374,"[ 6.52971845e-01  2.43087748e+00 -1.22170856e+00  2.23816242e+00
  2.43462879e+00  1.94257729e+00  2.09145394e+00  2.26970115e+00
  2.28415320e+00  2.99009219e+00  2.61963548e+00  3.33460765e+00
  2.98145728e+00  4.28609959e+00  4.07332141e+00  5.70652165e-01
  1.58521087e+00  1.57212944e-01  1.75466372e-02  6.68627697e-02
  2.26779277e-03 -1.27095624e-02 -3.87616602e-01  2.86798298e-03
 -1.48274178e-03 -3.74213770e-03 -3.13200588e-01  1.40971071e-02
 -3.61856384e-02 -2.14920375e-01]",0.951752054604903,COBYLA
COBYLA,864,-12.367982805840342,"[ 6.53629276e-01  2.43065981e+00 -1.22236470e+00  2.24098417e+00
  2.43497375e+00  1.94586538e+00  2.09064556e+00  2.27044233e+00
  2.28193791e+00  2.99000365e+00  2.61288956e+00  3.33463679e+00
  2.98533662e+00  4.28518416e+00  4.06437109e+00  5.73566283e-01
  1.58749660e+00  1.58352576e-01  1.69161937e-02  6.69678380e-02
 -1.53743480e-03 -1.54767489e-02 -3.91246958e-01  5.65012773e-03
 -2.01134244e-03 -4.39016555e-03 -3.05872929e-01  9.42166882e-03
 -3.60570145e-02 -2.12264252e-01]",0.9513832927569493,COBYLA
COBYLA,865,-12.374888726353714,"[ 6.53533044e-01  2.43047527e+00 -1.22159291e+00  2.23766575e+00
  2.43413329e+00  1.94163729e+00  2.09108747e+00  2.26839474e+00
  2.28247407e+00  2.99176067e+00  2.61703772e+00  3.33346520e+00
  2.97778659e+00  4.28222086e+00  4.06975180e+00  5.72597107e-01
  1.58674542e+00  1.54944237e-01  1.78165679e-02  6.99915641e-02
  4.22873332e-03 -1.30137399e-02 -3.90309410e-01  2.57458904e-03
  6.02155482e-04 -5.39912880e-03 -3.11561578e-01  1.52459758e-02
 -3.84082909e-02 -2.11049329e-01]",0.9519145174118241,COBYLA
COBYLA,866,-12.370864896280311,"[ 6.53795121e-01  2.42731298e+00 -1.21931926e+00  2.23578015e+00
  2.43481933e+00  1.93912574e+00  2.08582469e+00  2.27119676e+00
  2.28179471e+00  2.98430203e+00  2.61476572e+00  3.33428610e+00
  2.97535120e+00  4.28112731e+00  4.07075297e+00  5.73925976e-01
  1.58535625e+00  1.54279575e-01  1.30897246e-02  7.08946021e-02
  3.10971511e-03 -6.66693984e-03 -3.95416535e-01  1.53594092e-05
  1.94068735e-03 -4.40012185e-03 -3.11884279e-01  1.60361895e-02
 -3.71985851e-02 -2.13602410e-01]",0.9516049920215625,COBYLA
COBYLA,867,-12.374739520282429,"[ 6.52055117e-01  2.43040606e+00 -1.22148836e+00  2.23537074e+00
  2.43240868e+00  1.94223688e+00  2.09155977e+00  2.26654441e+00
  2.28293770e+00  2.99004700e+00  2.61643024e+00  3.33547127e+00
  2.97563621e+00  4.28595707e+00  4.06884627e+00  5.72352627e-01
  1.58564918e+00  1.57467691e-01  1.74218305e-02  7.00057155e-02
  5.03032899e-03 -1.48378110e-02 -3.90915134e-01  3.38568160e-03
  2.42548440e-03 -5.39000642e-03 -3.10942615e-01  1.55845053e-02
 -4.01502145e-02 -2.10998766e-01]",0.9519030400217253,COBYLA
COBYLA,868,-12.378392776755803,"[ 6.57709455e-01  2.42917688e+00 -1.22226030e+00  2.23626869e+00
  2.43155159e+00  1.93889642e+00  2.08924264e+00  2.26517356e+00
  2.28203495e+00  2.99794760e+00  2.61295041e+00  3.33733732e+00
  2.97586389e+00  4.28333761e+00  4.07277804e+00  5.71046667e-01
  1.58603524e+00  1.50557883e-01  1.72082291e-02  6.78957442e-02
  2.21485093e-03 -1.65745701e-02 -3.93348478e-01  5.39502335e-03
  3.98078275e-04 -8.49906864e-03 -3.12636182e-01  1.67523704e-02
 -3.32492319e-02 -2.14189064e-01]",0.9521840597504464,COBYLA
COBYLA,869,-12.379148690907185,"[ 6.58476965e-01  2.43024620e+00 -1.22307584e+00  2.23561462e+00
  2.43189127e+00  1.94014521e+00  2.08850464e+00  2.26533823e+00
  2.28222142e+00  2.99750642e+00  2.61671934e+00  3.33717896e+00
  2.97762185e+00  4.28338895e+00  4.07043160e+00  5.71874112e-01
  1.58595872e+00  1.49546136e-01  1.54293023e-02  6.50174999e-02
  2.28987603e-03 -1.73922698e-02 -3.95562925e-01  5.42860147e-03
  2.18438834e-03 -1.04774404e-02 -3.14072326e-01  1.88365641e-02
 -3.29662825e-02 -2.13433165e-01]",0.9522422069928603,COBYLA
COBYLA,870,-12.38010439600918,"[ 6.56796510e-01  2.42909727e+00 -1.22907891e+00  2.23548349e+00
  2.43149138e+00  1.94302400e+00  2.08932000e+00  2.26106781e+00
  2.27866618e+00  2.99427300e+00  2.61724665e+00  3.33335143e+00
  2.97269208e+00  4.28152376e+00  4.06897434e+00  5.68644223e-01
  1.58192202e+00  1.47621260e-01  1.76623024e-02  6.25879828e-02
  3.63778298e-03 -1.60320951e-02 -3.96023109e-01  7.74444629e-03
 -5.09722775e-04 -1.27160923e-02 -3.17731607e-01  1.42843483e-02
 -2.96656605e-02 -2.12524237e-01]",0.9523157227699369,COBYLA
COBYLA,871,-12.378176348510735,"[ 6.58192107e-01  2.43161190e+00 -1.22916359e+00  2.23390055e+00
  2.43308400e+00  1.94285569e+00  2.08734353e+00  2.26158067e+00
  2.27724989e+00  2.99447370e+00  2.61688134e+00  3.33392392e+00
  2.97229096e+00  4.27974112e+00  4.07087388e+00  5.66852437e-01
  1.58327438e+00  1.51398233e-01  1.88320818e-02  6.03934537e-02
  5.53065228e-03 -1.63298664e-02 -3.97288146e-01  7.36683121e-03
 -4.53838925e-04 -1.30859987e-02 -3.16564832e-01  1.34955999e-02
 -2.93066309e-02 -2.11572065e-01]",0.9521674114239027,COBYLA
COBYLA,872,-12.37374898071998,"[ 6.57024620e-01  2.42868639e+00 -1.23308132e+00  2.23702230e+00
  2.43246261e+00  1.93708411e+00  2.08958034e+00  2.25544713e+00
  2.28390109e+00  2.99232473e+00  2.62001601e+00  3.33112973e+00
  2.97228466e+00  4.28353406e+00  4.06903980e+00  5.65125967e-01
  1.58729975e+00  1.47308932e-01  1.64425551e-02  6.44298084e-02
  1.15019133e-03 -1.72291268e-02 -3.97216275e-01  2.72028576e-03
 -1.48170214e-03 -1.67331662e-02 -3.14679381e-01  1.27189996e-02
 -2.94289812e-02 -2.12119427e-01]",0.9518268446707677,COBYLA
COBYLA,873,-12.379936019635686,"[ 6.56081246e-01  2.42751453e+00 -1.23348889e+00  2.23552814e+00
  2.43326493e+00  1.94418860e+00  2.08935391e+00  2.26147426e+00
  2.27846475e+00  2.99558951e+00  2.61758954e+00  3.33749216e+00
  2.97193933e+00  4.28179265e+00  4.06843739e+00  5.69144868e-01
  1.58324091e+00  1.47334088e-01  1.85735557e-02  6.22522607e-02
  3.46203142e-03 -1.43315962e-02 -3.96389984e-01  6.41211009e-03
 -9.79480082e-04 -1.06729243e-02 -3.17481196e-01  1.54930556e-02
 -3.00439156e-02 -2.12362237e-01]",0.9523027707412066,COBYLA
COBYLA,874,-12.37035902091104,"[ 6.52895758e-01  2.42572301e+00 -1.22657603e+00  2.23280065e+00
  2.43226294e+00  1.94654847e+00  2.08794891e+00  2.25841957e+00
  2.27714309e+00  3.00046613e+00  2.62046628e+00  3.33428747e+00
  2.97290912e+00  4.27690375e+00  4.07199277e+00  5.66573762e-01
  1.57707611e+00  1.45506851e-01  1.43694526e-02  6.46214045e-02
  5.65976500e-04 -1.95890291e-02 -3.96946512e-01  8.69327709e-03
 -5.71448880e-04 -1.14784659e-02 -3.19946014e-01  1.41139770e-02
 -3.38933005e-02 -2.10439157e-01]",0.9515660785316185,COBYLA
COBYLA,875,-12.380160470037072,"[ 6.58163989e-01  2.43045404e+00 -1.22822477e+00  2.23481377e+00
  2.43132039e+00  1.94485766e+00  2.08796703e+00  2.26035055e+00
  2.28168013e+00  2.99502406e+00  2.61504718e+00  3.33487884e+00
  2.97284752e+00  4.28166374e+00  4.06798187e+00  5.68464316e-01
  1.58109525e+00  1.46877955e-01  1.74263344e-02  6.15074798e-02
  3.66243476e-03 -1.37371621e-02 -3.94295963e-01  5.77089408e-03
 -1.35212893e-03 -1.50349419e-02 -3.19533187e-01  1.24610046e-02
 -3.17986984e-02 -2.11676531e-01]",0.9523200361566979,COBYLA
COBYLA,876,-12.381433899098289,"[ 6.59575970e-01  2.43714193e+00 -1.22910899e+00  2.23686004e+00
  2.43689781e+00  1.94319692e+00  2.08830168e+00  2.25724128e+00
  2.28063410e+00  2.99554030e+00  2.61512855e+00  3.33599591e+00
  2.96901532e+00  4.28060743e+00  4.06488031e+00  5.70509230e-01
  1.58021557e+00  1.46572043e-01  1.25362804e-02  6.28474351e-02
  5.05412467e-03 -1.27153145e-02 -3.89779736e-01  1.08350546e-02
 -1.57611044e-03 -1.48543810e-02 -3.19331365e-01  1.46612758e-02
 -3.25367579e-02 -2.17632937e-01]",0.9524179922383299,COBYLA
COBYLA,877,-12.377235007107629,"[ 6.58288480e-01  2.43669423e+00 -1.22910742e+00  2.23710470e+00
  2.43920365e+00  1.94262247e+00  2.08662291e+00  2.25885715e+00
  2.28154274e+00  2.99696688e+00  2.61467921e+00  3.33621379e+00
  2.96937635e+00  4.28193340e+00  4.06288909e+00  5.68782560e-01
  1.57931390e+00  1.48021295e-01  1.22758523e-02  6.58933830e-02
  6.07211356e-03 -1.32128755e-02 -3.89203261e-01  1.07769657e-02
  6.42400056e-05 -1.55868664e-02 -3.21535854e-01  1.42817057e-02
 -2.90698245e-02 -2.16230526e-01]",0.9520950005467407,COBYLA
COBYLA,878,-12.37562880301249,"[ 6.60969562e-01  2.44176624e+00 -1.23229022e+00  2.23468132e+00
  2.43188365e+00  1.94485348e+00  2.08539865e+00  2.26185202e+00
  2.28492232e+00  2.99409140e+00  2.61756158e+00  3.33598606e+00
  2.96576857e+00  4.27854045e+00  4.06490561e+00  5.71523343e-01
  1.57945592e+00  1.47256897e-01  1.66273674e-02  6.74652524e-02
 -8.42109897e-05 -1.31497590e-02 -3.90101248e-01  1.47887046e-02
 -5.01301329e-03 -1.61774395e-02 -3.18813235e-01  1.79460477e-02
 -3.22737371e-02 -2.17611044e-01]",0.9519714463855761,COBYLA
COBYLA,879,-12.376821477425015,"[ 6.60250468e-01  2.43930335e+00 -1.22891618e+00  2.23657729e+00
  2.43713502e+00  1.94545960e+00  2.09031879e+00  2.25599295e+00
  2.28056041e+00  2.99619708e+00  2.61551292e+00  3.33578260e+00
  2.96898310e+00  4.28158231e+00  4.06679174e+00  5.70073379e-01
  1.57908350e+00  1.45799046e-01  1.21505450e-02  6.39681568e-02
  3.54780722e-03 -9.61253414e-03 -3.90217597e-01  1.06142716e-02
  1.44795600e-03 -1.46647873e-02 -3.16662031e-01  1.45992157e-02
 -3.02932875e-02 -2.15959804e-01]",0.952063190571155,COBYLA
COBYLA,880,-12.37565876717181,"[ 0.65816924  2.43950643 -1.22988648  2.23626224  2.43432169  1.94169247
  2.09420749  2.26029231  2.27914326  2.99837545  2.6119186   3.33389829
  2.97088374  4.28278286  4.06249077  0.56761483  1.5792718   0.14436194
  0.01287298  0.06152394  0.01108444 -0.01053116 -0.39456103  0.00972129
 -0.00571971 -0.01598751 -0.32029079  0.0182768  -0.03557236 -0.22218364]",0.9519737513209084,COBYLA
COBYLA,881,-12.385707404529105,"[ 6.58966072e-01  2.43988267e+00 -1.23030566e+00  2.23437876e+00
  2.43546682e+00  1.94254875e+00  2.08786928e+00  2.25611677e+00
  2.27979257e+00  2.99653632e+00  2.61494749e+00  3.33506583e+00
  2.96992431e+00  4.28049481e+00  4.06434114e+00  5.73146305e-01
  1.58082491e+00  1.46533993e-01  1.25274991e-02  6.38287730e-02
  4.44738508e-03 -1.34701955e-02 -3.90463545e-01  8.30127304e-03
 -7.92014067e-04 -1.21208827e-02 -3.21454187e-01  1.21901327e-02
 -3.16279720e-02 -2.19141047e-01]",0.9527467234253157,COBYLA
COBYLA,882,-12.390681567875358,"[ 6.56913715e-01  2.43965738e+00 -1.22980492e+00  2.22836544e+00
  2.43698988e+00  1.93654833e+00  2.09087720e+00  2.25639493e+00
  2.27671849e+00  2.99620838e+00  2.61205797e+00  3.33398467e+00
  2.96979224e+00  4.28010337e+00  4.06189645e+00  5.74626173e-01
  1.58145734e+00  1.46614352e-01  1.46674065e-02  5.84940552e-02
 -1.87182669e-03 -1.21799229e-02 -3.85176575e-01  8.45448587e-03
 -1.34770145e-04 -1.29481588e-02 -3.23500544e-01  1.55668301e-02
 -3.13005792e-02 -2.16179063e-01]",0.9531293513750275,COBYLA
COBYLA,883,-12.39085151674334,"[ 6.55758183e-01  2.43886084e+00 -1.22965465e+00  2.22483636e+00
  2.43858289e+00  1.93652849e+00  2.09278550e+00  2.25620605e+00
  2.28013675e+00  2.99486930e+00  2.61184394e+00  3.33508139e+00
  2.97131556e+00  4.27776606e+00  4.06223442e+00  5.75525128e-01
  1.58190569e+00  1.45110359e-01  1.52525877e-02  5.86505320e-02
  3.12354565e-04 -1.26554757e-02 -3.85456514e-01  1.04614572e-02
 -1.53408224e-05 -1.31683110e-02 -3.22437662e-01  1.43833138e-02
 -2.99339044e-02 -2.16918628e-01]",0.9531424243648723,COBYLA
COBYLA,884,-12.389109516507226,"[ 6.55099255e-01  2.43730606e+00 -1.23260088e+00  2.22603123e+00
  2.43573648e+00  1.93562275e+00  2.08790258e+00  2.25410985e+00
  2.28527560e+00  2.99718150e+00  2.60903355e+00  3.32921284e+00
  2.97161433e+00  4.27734294e+00  4.06189310e+00  5.75666315e-01
  1.58301654e+00  1.44864222e-01  1.55795401e-02  5.34387080e-02
  2.46752174e-03 -1.09093183e-02 -3.83676641e-01  1.41668356e-02
  4.57398518e-03 -6.84819015e-03 -3.22560321e-01  1.64219746e-02
 -3.10093475e-02 -2.17105470e-01]",0.9530084243467096,COBYLA
COBYLA,885,-12.391200414917362,"[ 6.53907294e-01  2.44001203e+00 -1.22891912e+00  2.22458120e+00
  2.43594292e+00  1.93685935e+00  2.09200259e+00  2.25785793e+00
  2.27901173e+00  2.99428155e+00  2.61260267e+00  3.33682027e+00
  2.97052714e+00  4.27675781e+00  4.06096053e+00  5.72095134e-01
  1.58418403e+00  1.42500636e-01  1.39985052e-02  5.79824313e-02
  7.18554183e-04 -1.30288146e-02 -3.83141531e-01  9.96526685e-03
  1.19620331e-03 -1.26403165e-02 -3.21206203e-01  1.34035312e-02
 -2.91891712e-02 -2.17478228e-01]",0.9531692626859509,COBYLA
COBYLA,886,-12.38742220208218,"[ 6.52237565e-01  2.43890841e+00 -1.22712544e+00  2.22583380e+00
  2.43674848e+00  1.93863476e+00  2.09041429e+00  2.25767491e+00
  2.27772314e+00  2.99418577e+00  2.61273823e+00  3.33616918e+00
  2.96737459e+00  4.27627337e+00  4.06057466e+00  5.78434351e-01
  1.58302128e+00  1.40424620e-01  2.04275544e-02  5.47057800e-02
  2.13720623e-03 -1.68129793e-02 -3.79902431e-01  4.26076908e-03
  4.09052575e-03 -1.58181147e-02 -3.19452035e-01  1.42827385e-02
 -2.75577788e-02 -2.23333812e-01]",0.9528786309293984,COBYLA
COBYLA,887,-12.391373886275119,"[ 6.57220902e-01  2.43850681e+00 -1.22826017e+00  2.22394011e+00
  2.43492441e+00  1.93708962e+00  2.09398008e+00  2.25753657e+00
  2.28031227e+00  2.99462950e+00  2.61329605e+00  3.33679700e+00
  2.96940515e+00  4.27460278e+00  4.05830829e+00  5.70808471e-01
  1.58220220e+00  1.44503846e-01  1.30994178e-02  5.75352277e-02
  6.79246255e-04 -1.36890062e-02 -3.82431554e-01  7.67812046e-03
  5.58224867e-04 -1.04337589e-02 -3.20352812e-01  1.42557505e-02
 -2.75276890e-02 -2.18062302e-01]",0.9531826066365476,COBYLA
COBYLA,888,-12.390220401164886,"[ 6.58574935e-01  2.44152519e+00 -1.23156012e+00  2.22940722e+00
  2.43346391e+00  1.93354057e+00  2.09779638e+00  2.25838384e+00
  2.28083205e+00  2.98987010e+00  2.60974132e+00  3.34107739e+00
  2.97116783e+00  4.27040796e+00  4.06058303e+00  5.71026339e-01
  1.57893927e+00  1.43424968e-01  1.34003966e-02  5.66275026e-02
  4.05858667e-04 -1.80012435e-02 -3.82523308e-01  6.83137225e-03
  5.29792708e-03 -9.16630900e-03 -3.24703353e-01  1.39288267e-02
 -2.92163863e-02 -2.15935417e-01]",0.9530938770126836,COBYLA
COBYLA,889,-12.391222324033976,"[ 6.58560170e-01  2.43697787e+00 -1.22853797e+00  2.22357240e+00
  2.43549625e+00  1.93900587e+00  2.09595760e+00  2.25869718e+00
  2.28033681e+00  2.99500056e+00  2.61283063e+00  3.33574793e+00
  2.96852457e+00  4.27382834e+00  4.05837622e+00  5.69553384e-01
  1.58513736e+00  1.45909328e-01  1.33492599e-02  5.81683924e-02
 -1.16707754e-03 -1.33391275e-02 -3.82938178e-01  8.55642604e-03
  3.61927558e-03 -1.16725680e-02 -3.22612414e-01  1.32838190e-02
 -2.89481495e-02 -2.20967160e-01]",0.9531709480026135,COBYLA
COBYLA,890,-12.381111564119701,"[ 6.64538820e-01  2.43719284e+00 -1.22844284e+00  2.22074451e+00
  2.43618968e+00  1.93421198e+00  2.09128706e+00  2.25614000e+00
  2.27657537e+00  2.99273515e+00  2.61591539e+00  3.33762528e+00
  2.97330728e+00  4.27721018e+00  4.05576898e+00  5.68270106e-01
  1.58021906e+00  1.40323204e-01  1.89363123e-02  6.01805739e-02
  1.75198591e-03 -1.31715452e-02 -3.80821130e-01  9.40509121e-03
  2.65856392e-03 -8.16856441e-03 -3.19884922e-01  1.23869273e-02
 -3.14382281e-02 -2.19286012e-01]",0.952393197239977,COBYLA
COBYLA,891,-12.392635514619123,"[ 6.57986515e-01  2.43973458e+00 -1.22684176e+00  2.22387940e+00
  2.43793741e+00  1.93771796e+00  2.09457212e+00  2.25928712e+00
  2.28176498e+00  2.99423798e+00  2.61297637e+00  3.33572460e+00
  2.96640471e+00  4.27658637e+00  4.05830890e+00  5.70097200e-01
  1.58272102e+00  1.41904817e-01  1.34852476e-02  5.62611288e-02
 -2.20213520e-04 -1.58260795e-02 -3.84003187e-01  7.34977327e-03
 -2.10498875e-04 -7.73370215e-03 -3.20885418e-01  1.34634410e-02
 -2.78914881e-02 -2.16877516e-01]",0.9532796549707018,COBYLA
COBYLA,892,-12.392258500349111,"[ 6.60928764e-01  2.43861543e+00 -1.22451724e+00  2.22372172e+00
  2.43428654e+00  1.93809881e+00  2.09737050e+00  2.25768034e+00
  2.27995481e+00  2.99350378e+00  2.61366648e+00  3.33732688e+00
  2.96385938e+00  4.27771891e+00  4.05889950e+00  5.76535631e-01
  1.58995357e+00  1.41898653e-01  1.05492873e-02  5.44995412e-02
  2.74183094e-03 -1.61226580e-02 -3.81767077e-01  9.17744511e-03
 -3.64532269e-03 -6.12262785e-03 -3.26459509e-01  1.25022705e-02
 -2.49943207e-02 -2.13345233e-01]",0.9532506538730086,COBYLA
COBYLA,893,-12.394471682003598,"[ 6.56345713e-01  2.44065699e+00 -1.22356373e+00  2.22579409e+00
  2.43785923e+00  1.93749833e+00  2.09452524e+00  2.25639558e+00
  2.28236502e+00  2.99397555e+00  2.61359605e+00  3.33747318e+00
  2.96670558e+00  4.27555319e+00  4.05647264e+00  5.69119445e-01
  1.58370594e+00  1.42493225e-01  1.65960402e-02  5.59698568e-02
 -1.38729204e-03 -1.43241602e-02 -3.86300773e-01  8.13872877e-03
 -4.85258112e-04 -6.54252499e-03 -3.22260939e-01  1.41182282e-02
 -2.71599738e-02 -2.17476751e-01]",0.9534208986156614,COBYLA
COBYLA,894,-12.393175678611694,"[ 6.55625479e-01  2.44034630e+00 -1.22419203e+00  2.22830212e+00
  2.43742350e+00  1.93789974e+00  2.09469857e+00  2.25801308e+00
  2.28095051e+00  2.99499298e+00  2.60980355e+00  3.33857499e+00
  2.96920072e+00  4.27548202e+00  4.04971183e+00  5.72909917e-01
  1.58404360e+00  1.44036906e-01  1.45488881e-02  5.21032055e-02
 -6.39072444e-03 -1.62202876e-02 -3.89196632e-01  1.15954197e-02
 -2.26784550e-03 -6.44080131e-03 -3.17547298e-01  6.87596934e-03
 -2.66237922e-02 -2.17871190e-01]",0.9533212060470534,COBYLA
COBYLA,895,-12.39507688504138,"[ 6.56882030e-01  2.44024814e+00 -1.22347182e+00  2.22503864e+00
  2.43831504e+00  1.93911140e+00  2.09303061e+00  2.25500202e+00
  2.28082574e+00  2.99217283e+00  2.60981561e+00  3.33648303e+00
  2.96638893e+00  4.27356887e+00  4.05456829e+00  5.69550816e-01
  1.58531026e+00  1.41118547e-01  1.58318360e-02  5.83424476e-02
 -1.11728345e-03 -1.49532307e-02 -3.87902314e-01  7.20169421e-03
 -1.25411449e-04 -6.82110716e-03 -3.21339143e-01  1.66222151e-02
 -2.74849697e-02 -2.15975754e-01]",0.9534674526954908,COBYLA
COBYLA,896,-12.396195929147304,"[ 6.56056757e-01  2.43741639e+00 -1.22122844e+00  2.22311508e+00
  2.43849835e+00  1.93533551e+00  2.08877755e+00  2.25754471e+00
  2.28054044e+00  2.98581786e+00  2.60914547e+00  3.33792297e+00
  2.96348768e+00  4.27289758e+00  4.05665681e+00  5.71269749e-01
  1.58308050e+00  1.40656979e-01  1.06151012e-02  5.65457605e-02
 -3.18903621e-03 -8.88042960e-03 -3.92205512e-01  5.29388544e-03
 -2.62927397e-05 -5.23709361e-03 -3.23554034e-01  1.60883412e-02
 -2.59770259e-02 -2.20419831e-01]",0.9535535330113311,COBYLA
COBYLA,897,-12.395421858118103,"[ 6.57523933e-01  2.43752621e+00 -1.22136555e+00  2.22539667e+00
  2.44029899e+00  1.93502645e+00  2.08826437e+00  2.25933326e+00
  2.28009513e+00  2.98728299e+00  2.60965065e+00  3.33592564e+00
  2.96598317e+00  4.26936833e+00  4.05769654e+00  5.71350762e-01
  1.58420424e+00  1.38234974e-01  1.09697009e-02  5.64567184e-02
 -4.13331851e-03 -7.18621237e-03 -3.91434423e-01  4.45562676e-03
 -2.02399636e-03 -5.12816464e-03 -3.24230742e-01  1.58821928e-02
 -2.40784800e-02 -2.20657145e-01]",0.9534939890860079,COBYLA
COBYLA,898,-12.394952272700664,"[ 6.55108533e-01  2.43831851e+00 -1.22187397e+00  2.22224945e+00
  2.43960466e+00  1.94094211e+00  2.08820088e+00  2.25527748e+00
  2.28059337e+00  2.98086054e+00  2.60663039e+00  3.33834949e+00
  2.96957738e+00  4.27689738e+00  4.05913531e+00  5.68469401e-01
  1.58359058e+00  1.42529998e-01  9.17375324e-03  5.41366386e-02
 -6.44684372e-03 -1.22223581e-02 -3.89055599e-01  4.96684060e-03
 -3.98777746e-03 -2.62988945e-03 -3.25572740e-01  1.88393338e-02
 -2.30553411e-02 -2.24761135e-01]",0.9534578671308203,COBYLA
