Instances,algo_fixed_angles_constant,algo_fourier,algo_interp,algo_qibpi,algo_random,algo_three_regular,algo_tqa,feature_algebraic_connectivity,feature_average_distance,feature_bipartite,feature_clique_number,feature_coefficient_of_variation,feature_density,feature_diameter,feature_edge_connectivity,feature_entropy,feature_eulerian,feature_first_quartile,feature_group_size,feature_interquartile_range,feature_is_distance_regular,feature_kurtosis_weight,feature_laplacian_largest_eigenvalue,feature_laplacian_second_largest_eigenvalue,feature_maximum_degree,feature_maximum_weighted_degree,feature_max_weight,feature_mean_weight,feature_median_weight,feature_minimum_degree,feature_minimum_dominating_set,feature_minimum_weighted_degree,feature_min_weight,feature_number_of_cut_vertices,feature_number_of_edges,feature_number_of_minimal_odd_cycles,feature_number_of_orbits,feature_planar,feature_radius,feature_range_weight,feature_ratio_of_two_largest_laplacian_eigenvaleus,feature_regular,feature_skewness_weight,feature_smallest_eigenvalue,feature_std_dev_weight,feature_third_quartile,feature_variance_weight,feature_vertex_connectivity,feature_weighted_average_clustering,feature_weighted_average_shortest_path_length,feature_weighted_diameter,feature_weighted_radius,Source
9a34b356640e480684cc8087a6ff1506,100000.0,100000.0,886.0,13.0,100000.0,20.0,43.0,2.165210281452755,1.0666666666666669,0,8,0.5928698579430854,0.9333333333333332,2,7,1.3523145537608112,0,0.2570512629593385,1440.0,0.2429481440511738,0,0.2653293841339228,10.000000000000004,6.585786437626899,9,4.414089287371641,1.0,0.3886085874213402,0.3544037118432052,7,2,2.3867610074469714,0.0,0,42,33,3,0,1,1.0,1.518421542318243,0,0.567219025390536,8.881784197001252e-16,0.230394318019953,0.4999994070105123,0.0530815417758792,7,0.3005103368976932,0.2229476562774427,0.4364868466430038,0.2694897030114166,Geometric
12fff03226874cbda6386533720bd325,37.0,1077.0,218.0,10.0,59.0,10.0,40.0,0.0,2.555555555555556,1,2,0.7175025106540096,0.2,5,1,0.8047189562170501,0,0.2562380760730502,120.0,0.3982803343933028,0,-1.0217386669763713,7.035531165162293,0.177450330548542,6,2.122450424315446,1.0,0.4529356904282868,0.4254124513868846,1,3,0.0290899038023434,0.0,4,9,0,6,1,3,1.0,39.64788988227725,0,0.2237854760333264,-1.9121593517075636e-16,0.324982495047103,0.6545184104663531,0.1056136220870403,1,0.0,1.1257842520908614,2.953970789539135,1.654518410466353,Power Law Tree
d6626a0a1f0e4d0c965d8bd939da9476,100000.0,100000.0,781.0,22.0,100000.0,29.0,59.0,0.3446592135686822,1.5555555555555556,0,3,0.8551370630919101,0.4888888888888889,3,3,0.0,0,0.1206429764984231,1.0,0.3415140066028234,0,0.5533707381624522,8.605768751449412,1.8133451974784969,7,2.406097567708406,1.0,0.3103582705843313,0.1764534789047793,3,4,0.3477248164814278,0.0,0,22,7,10,0,2,1.0,4.745797305122022,0,1.1445287810742986,1.7763568394002505e-15,0.2653988600137694,0.4621569831012465,0.0704365548966084,3,0.0612033658796871,0.2749226219294346,0.6455748940970686,0.4650467264959172,Uniform Random
3348199a49b84a0888471dd185cd42e7,247.0,1338.0,742.0,45.0,264.0,286.0,143.0,0.0,2.6222222222222222,1,2,1.1672784964499443,0.2,5,1,0.3295836866004328,0,0.0078780262329391,6.0,0.4660900737745437,0,-0.8761053257666251,5.337874634785578,0.1881040062545341,4,2.228877633149818,1.0,0.3150085876828504,0.0653562359364192,1,4,0.0,0.0,4,9,0,8,1,3,1.0,28.377251187104427,0,0.830761502959158,-2.7833707503402573e-16,0.3677027505992581,0.4739681000074828,0.1352053127982602,1,0.0,0.9121521567230654,2.34077286297211,1.473968100007483,Power Law Tree
a72e3cd8f6b944cab756fbd9527bbba0,104.0,100000.0,712.0,13.0,100000.0,18.0,50.0,0.8231821147440185,1.5555555555555556,0,3,0.5301278517404269,0.4444444444444444,2,4,0.5545177444479562,1,0.2865904186995145,2.0,0.4188458652735843,0,-0.9037702026856596,6.928671030156089,2.339684796217709,4,3.351285970517884,1.0,0.5280881760140864,0.5199879241222595,4,3,1.531140579032088,0.0,0,20,6,6,0,2,1.0,2.961369429487617,1,0.0704133367673492,0.0,0.279954250279868,0.7054362839730989,0.0783743822497629,4,0.1016408642871976,0.6903088947871789,1.1373806311787724,0.9921643079445146,4-Regular Graph
c0543c6899da42dc846192b558a1425a,112.0,100000.0,1261.0,12.0,41.0,12.0,75.0,0.2965610235557929,2.022222222222222,0,3,0.5420979213154868,0.3333333333333333,4,2,0.5545177444479562,0,0.3878427961490414,4.0,0.4311102148323519,0,-0.9292846211577164,5.480114069417814,0.5618771113072586,3,2.3163648739573883,1.0,0.5605695370447792,0.5513285763090096,3,3,0.9185149856333584,0.0,0,15,4,6,1,3,1.0,9.753225321223402,1,-0.156711508494662,1.4432899320127037e-15,0.3038835807847596,0.8189530109813933,0.0923452306705675,2,0.1288298893602779,1.0214720801106572,1.8723833525856204,1.3163648739573883,3-Regular Graph
a0a9533e450345b68dc42e5f1a20823f,79.0,907.0,300.0,14.0,163.0,13.0,31.0,0.7227249067580713,1.6444444444444444,0,3,0.0,0.4444444444444444,3,2,0.0,0,0.5,1.0,0.0,0,0.0,7.601075959258091,1.4454498135161409,5,2.5,0.5,0.5,0.5,2,3,1.0,0.5,0,20,6,10,0,2,0.0,5.258623224536611,0,0.0,8.881784197001252e-16,0.0,0.5,0.0,2,0.28,0.8222222222222222,1.5,1.0,Watts-Strogatz small world
2c6636d157fc40df8731e7d240fc28d8,30.0,632.0,163.0,17.0,194.0,23.0,27.0,0.9381960303205438,1.4666666666666666,1,2,0.4729885966020484,0.5333333333333333,2,4,1.6295734259847894,1,0.388513362504213,17280.0,0.2593387950951285,0,-0.1363566160336011,10.000000000000002,3.999999999999998,6,3.819872251913437,1.0,0.4955822190318046,0.4864936239446883,4,4,0.961115682631095,0.0,0,24,0,2,0,2,1.0,2.5000000000000018,0,-0.2464498182534551,0.0,0.2344047382807822,0.6478521575993416,0.054945581328482,4,0.0,0.4858150800994451,1.0043312892563412,0.6646899835554848,Nearly Complete BiPartite
db3911cd8e2e40418a09bc25a5bfaf3c,100000.0,1266.0,1090.0,100000.0,108.0,13.0,114.0,0.0,3.1777777777777776,1,2,0.8277603808454851,0.2,7,1,0.138629436111989,0,0.0968701653650009,2.0,0.529342911504629,0,-0.8042996451601958,4.644232817159678,0.1235741159804898,3,1.1767806564913097,1.0,0.3815667170454851,0.3675973607595106,1,5,0.0,0.0,6,9,0,9,1,4,1.0,37.58256962075229,0,0.5825955072305399,-1.810173523352962e-16,0.3158458110195322,0.6262130768696299,0.099758576338586,1,0.0,1.0400648109510386,2.310727648551421,1.230817157425112,Power Law Tree
8ed291af862540469457d4bf86903dbf,66.0,100000.0,447.0,18.0,377.0,14.0,42.0,0.372021172267406,1.5777777777777775,0,4,0.7363470229247657,0.4444444444444444,3,2,0.0,0,0.1662020316118485,1.0,0.3812157126968781,0,-0.6723086381309025,7.6815717800213825,1.546463165215438,6,2.5838358001903328,1.0,0.3782497588792957,0.3297429927564739,2,3,0.7147141776753616,0.0,0,20,10,10,0,2,1.0,4.967187032192429,0,0.5642246850419943,-2.2142802013773523e-16,0.2785230838727799,0.5474177443087267,0.0775751082500036,2,0.1857027504804895,0.3797766271836185,0.7473708923637385,0.493832283012132,Watts-Strogatz small world
f4f90b5d3aa54bfb879e621c542d5dc5,94.0,100000.0,728.0,20.0,353.0,20.0,41.0,0.0254742151041993,1.8888888888888888,1,2,1.0111150359703678,0.3333333333333333,3,3,2.302585092994045,0,0.0238436486434957,20.0,0.3841310614876092,0,0.1536983013013131,6.000000000000004,1.3819660112501035,3,1.81594942026221,1.0,0.2950543397084559,0.2292546217224548,3,5,0.0246908325588315,0.0,0,15,0,1,0,3,1.0,4.341640786499882,1,1.0172275865932403,8.881784197001252e-16,0.2983338793075285,0.407974710131105,0.0890031035426789,3,0.0,0.2467594698737783,0.7395074365764781,0.4795166480505043,3-Regular Graph
a813a69c2bb64e4aa69181a401271125,121.0,100000.0,884.0,15.0,100000.0,17.0,42.0,0.7891612471535019,1.4222222222222225,0,4,0.7443270664019795,0.5777777777777777,2,3,0.0,0,0.1389095868413875,1.0,0.3994336029758759,0,-0.5464263482777869,9.03722715086704,2.577955444142917,7,3.147533760146912,1.0,0.3953492427714485,0.371791329513509,3,3,0.8517612474421349,0.0,0,26,14,10,0,2,1.0,3.505579264916897,0,0.6221822232599712,3.552713678800501e-15,0.2942691420763163,0.5383431898172635,0.0865943279783312,3,0.170866982938338,0.2513266475712685,0.5690816070628717,0.3583281376514975,Uniform Random
a902568ad34f45bda002298c055b56cb,42.0,100000.0,523.0,19.0,291.0,28.0,45.0,0.5229463202686679,1.5777777777777775,0,4,0.5782103393278127,0.5111111111111111,3,1,0.0,0,0.2990903900088986,1.0,0.4592807288628994,0,-1.1538942674826111,8.665882006683525,0.922810014275794,6,3.856565905879196,1.0,0.51487613675994,0.5027575037422521,1,3,0.5584503369358866,0.0,1,23,8,10,0,2,1.0,9.390754188427795,0,-0.1283096999188929,-7.771561172376097e-16,0.2977067057477582,0.7583711188717981,0.0886292826471823,1,0.135240886849721,0.589944996438187,1.4220037929049925,0.8635534559691059,Uniform Random
8e2c61072e094f6eb124e88bc8ce0614,100000.0,1498.0,1708.0,14.0,273.0,14.0,47.0,0.3241934580321736,1.8888888888888888,0,3,0.6398591299015746,0.3333333333333333,3,3,0.5545177444479562,0,0.224266645141228,4.0,0.3301106199846907,0,-0.2770018750159773,5.666950403940628,0.9223487300524504,3,1.7793335717674394,1.0,0.4082463416059113,0.3650637739317674,3,4,0.6409959240958879,0.0,0,15,3,6,0,3,1.0,6.144043157752675,1,0.6097110182570009,-8.881784197001252e-16,0.2612201489254593,0.5543772651259188,0.0682359662046391,3,0.029207058386908,0.6074621651859695,1.1110621254248818,0.7661272757357843,3-Regular Graph
9eab6cac50dc461eb145bcee05aac1de,63.0,100000.0,1029.0,19.0,178.0,12.0,27.0,0.320858881010916,1.7333333333333334,0,4,0.0,0.4444444444444444,4,1,0.0,0,0.5,1.0,0.0,0,0.0,7.324510739636043,0.6417177620218305,6,3.0,0.5,0.5,0.5,1,3,0.5,0.5,1,20,8,10,0,2,0.0,11.413913051991962,0,0.0,7.771561172376097e-16,0.0,0.5,0.0,1,0.4166666666666666,0.8666666666666667,2.0,1.0,Uniform Random
ef2e0b389e254d7d9dc7ed6afc6f2612,35.0,100000.0,252.0,16.0,93.0,16.0,27.0,0.445576809253659,1.8888888888888888,1,2,0.5160010818516688,0.3333333333333333,3,3,2.302585092994045,0,0.4180993764797046,20.0,0.3291254194608239,0,-0.6771212001381226,6.000000000000004,1.381966011250103,3,2.157256233999361,1.0,0.5600953900159902,0.6272859623755676,3,5,1.0081525074963866,0.0,0,15,0,1,0,3,1.0,4.341640786499882,1,-0.4203584849631434,0.0,0.2890098271883833,0.7472247959405285,0.0835266802114591,3,0.0,0.933554509454838,1.7458915818409313,1.3900397147979242,3-Regular Graph
519eccce228c4647a04cee6c76a990d5,269.0,100000.0,604.0,16.0,218.0,25.0,38.0,2.422755380879359,1.0,0,10,0.6754908353485747,1.0,1,9,2.302585092994045,0,0.1606637325286556,3628800.0,0.5691480713354967,1,-1.3396310920722387,10.000000000000002,9.999999999999991,9,6.006756425551278,1.0,0.4600730977149374,0.4835302060692096,9,1,2.385385146729681,0.0,0,45,36,1,0,1,1.0,1.0000000000000009,1,0.0750102469892269,-2.220446049250313e-16,0.3107751610968695,0.7298118038641523,0.0965812007547851,9,0.349535448194974,0.1732982739129957,0.3847470838507441,0.240095984248345,Geometric
14506f3290484fd6b54f9176fa22dcfb,56.0,1371.0,567.0,14.0,191.0,16.0,56.0,0.6989954446551111,1.6444444444444444,0,4,0.5134499070764067,0.4444444444444444,3,4,0.5545177444479562,1,0.3726582601480986,4.0,0.3876503601617806,0,-0.6836785617350056,6.414213562373095,1.2384428181681086,4,3.490826305734128,1.0,0.5409718753607075,0.5205350087955498,4,2,1.0653008790713734,0.0,0,20,9,6,0,2,1.0,5.179256941278024,1,-0.2436104139167546,4.440892098500626e-16,0.2777619591349047,0.7603086203098793,0.0771517059424604,3,0.2165698609435907,0.7116932162887197,1.6398237634449049,0.9921014432355322,4-Regular Graph
b2ace1f1ccc14508a349d3ff11aee774,32.0,100000.0,251.0,24.0,100000.0,147.0,22.0,1.3752279133643075,1.6,0,3,0.2387250054802057,0.4444444444444444,3,3,0.0,0,0.8240644136601496,1.0,0.0575751833712581,0,12.454476925248022,6.856744438906219,1.7717621275801916,5,4.433468290654253,1.0,0.824653040066571,0.8513663538279916,3,3,1.6695900694211103,0.0,0,20,10,10,0,2,1.0,3.870014113164791,0,-3.5951419632359163,2.664535259100376e-15,0.1968653015091604,0.8816395970314077,0.0387559469382926,3,0.2715334472121359,1.2712264204002808,2.475654947412109,1.6836985036500804,Watts-Strogatz small world
2cb64d6e9e0e4aad8896e7b66386b05b,42.0,639.0,279.0,24.0,149.0,15.0,23.0,1.8138593383654928,1.2,0,7,0.0,0.8,2,4,0.4158883083359671,0,0.5,8.0,0.0,0,0.0,10.000000000000004,3.627718676730988,9,4.5,0.5,0.5,0.5,4,2,2.0,0.5,0,36,27,7,0,1,0.0,2.7565533303732392,0,0.0,4.440892098500626e-16,0.0,0.5,0.0,4,0.8771428571428572,0.6,1.0,0.5,Geometric
92c02cac55da4acfb76bc7a3507853b1,37.0,100000.0,130.0,14.0,29.0,20.0,18.0,0.9224274140341716,1.6,0,3,0.2733260780624438,0.4222222222222222,3,2,0.0,0,0.6171561305827074,1.0,0.0342819465246786,0,7.693210640865312,7.190613254544318,1.6279583969948277,5,3.2085650717997307,1.0,0.623644879319014,0.6334612611807107,2,3,1.2648680767452811,0.0,0,19,6,10,0,2,1.0,4.416951482186534,0,-1.992936101532795,3.552713678800501e-15,0.1704584089679922,0.651438077107386,0.0290560691878992,2,0.1037307739344,0.94688240998803,1.849579313475835,1.2347518891829257,Uniform Random
ef5affc50096447a830f57ec0f75f70e,423.0,2415.0,679.0,28.0,100000.0,21.0,185.0,0.0,3.1777777777777776,1,2,0.9370261905229758,0.2,7,1,0.138629436111989,0,0.0929331157356341,2.0,0.4349515822063466,0,-0.4312389981340181,4.644232817159678,0.1235741159804898,3,2.108179890945312,1.0,0.3355877033026126,0.170431391915627,1,5,0.0,0.0,6,9,0,9,1,4,1.0,37.58256962075229,0,0.8151203841896943,-1.810173523352962e-16,0.3144544672120018,0.5278846979419808,0.0988816119495839,1,0.0,1.1321821999517498,2.439994136720183,1.3470610209845493,Power Law Tree
1287efc60b39472e958d159364b4ce82,89.0,1760.0,1223.0,78.0,120.0,78.0,80.0,0.0701852772234717,1.8888888888888888,0,3,1.2276621926591276,0.3333333333333333,3,3,0.5545177444479562,0,0.0616467867423135,4.0,0.2121067236706699,0,1.3460050385001283,5.666950403940638,0.9223487300524532,3,1.3441658406175456,1.0,0.2440949625484952,0.1223515112744071,3,4,0.0800824586763923,0.0,0,15,2,6,0,3,1.0,6.1440431577526695,1,1.6297184713318449,-1.7763568394002505e-15,0.2996661569393333,0.2737535104129834,0.0897998056147891,3,0.0073027615255891,0.1566815880024931,0.3507353984955559,0.2222188640754367,3-Regular Graph
1465b93d37ca49d5a3ede99555e1ee0a,100000.0,2598.0,2207.0,100000.0,100000.0,103.0,100000.0,0.0,3.2444444444444445,1,2,1.3212319414306657,0.2,7,1,0.3295836866004328,0,0.0345853270293496,6.0,0.1729713539313607,0,0.7443555454423838,5.098072455267813,0.1147966254440562,4,1.6040792016320502,1.0,0.2426458934912482,0.0706951087048804,1,4,0.0255912450894637,0.0,6,9,0,8,1,4,1.0,44.40960207277395,0,1.4680069380636582,1.481767429677661e-17,0.3205915049376204,0.2075566809607103,0.1027789130381682,1,0.0,0.6097179112316969,2.08752668762689,1.0875266876268896,Power Law Tree
4fa1f6779f9b48f8af88a504a0b0a7f0,98.0,1146.0,831.0,100000.0,214.0,12.0,181.0,0.0,3.2444444444444445,1,2,1.016317556455124,0.2,7,1,0.3295836866004328,0,0.0700915975214237,6.0,0.412011502625825,0,-0.4125755023298283,5.098072455267813,0.1147966254440562,4,1.7963855361749077,1.0,0.3192115937684188,0.1467701702016706,1,4,0.0,0.0,6,9,0,8,1,4,1.0,44.40960207277395,0,0.9260630095853118,1.481767429677661e-17,0.3244203469708651,0.4821031001472487,0.1052485615286965,1,0.0,1.0185222128392164,2.765473427395097,1.688954619654235,Power Law Tree
bc762fb4d681404cbce8cf5d65287bed,110.0,100000.0,570.0,14.0,100000.0,30.0,28.0,3.698544713584988,1.0,0,10,0.2711939916026753,1.0,1,9,2.302585092994045,0,0.4426025077123174,3628800.0,0.0370081902317216,1,9.460374497350106,10.000000000000002,9.999999999999991,9,4.809118876667996,1.0,0.4719955873079065,0.4614635078815402,9,1,3.550523663107525,0.0,0,45,36,1,0,1,1.0,1.0000000000000009,1,1.0378834827727814,-2.220446049250313e-16,0.1280023673408802,0.4796106979440391,0.0163846060448696,9,0.4449151774414003,0.4499100348541151,0.8838129965154209,0.4715805440418696,Geometric
ac56d659108e4a9c8b33be1bb3aec272,181.0,2151.0,423.0,14.0,100000.0,143.0,68.0,0.3476899123776247,1.5777777777777775,0,3,0.8822216582872734,0.4444444444444444,3,4,0.2772588722239781,1,0.1199995990393487,2.0,0.331916481780258,0,0.0676976885017683,6.8681324702915925,2.070806909157624,4,1.8427116208760157,1.0,0.3056495533004986,0.1836677208477038,4,4,0.604471474067183,0.0,0,20,6,8,0,2,1.0,3.316645525915044,1,1.000221608558386,0.0,0.2696506557675302,0.4519160808196067,0.072711476155859,4,0.0343312039655302,0.2339215448578655,0.4462709696370233,0.3063704041946373,4-Regular Graph
c3dc8afebdb84043a72ddfcf48dadb01,100000.0,100000.0,1006.0,15.0,100000.0,15.0,70.0,0.1621444779866036,1.9333333333333331,0,3,0.6504232787586897,0.3333333333333333,3,3,1.2476649250079015,0,0.1873513504775665,4.0,0.4767503499615959,0,-1.0223031176479638,5.6180339887499,0.8850924585232463,3,2.26159060135976,1.0,0.442890596625067,0.4173021906685702,3,3,0.7030502176320758,0.0,0,15,3,3,1,3,1.0,6.347397873125531,1,0.2784556545444782,-8.881784197001252e-16,0.2880663539882683,0.6641017004391625,0.0829822243000943,3,0.0664946296490175,0.6603128352192761,1.263236628270976,0.9958969652915994,3-Regular Graph
51e8675f2da642c6aad0284b5a66bb6d,131.0,1736.0,629.0,23.0,157.0,17.0,66.0,0.0,1.8,1,2,0.9761129880206946,0.2,2,1,1.977502119602597,0,0.1762583904686092,362880.0,0.1092909700880026,0,2.1180452343064378,9.999999999999996,0.9999999999999992,9,2.55674507897379,1.0,0.2840827865526433,0.1989401891291178,1,9,0.0,0.0,1,9,0,2,1,1,1.0,10.000000000000004,0,1.7288445816662183,-2.2591303557105483e-16,0.2772968976271459,0.2855493605566119,0.0768935694336398,1,0.0,0.5113490157947577,1.4138356818074531,1.0,Nearly Complete BiPartite
921ce655e4454d73a9b5ba0fdda715c5,100000.0,2610.0,699.0,22.0,195.0,17.0,48.0,0.1890021861444182,1.5777777777777775,0,3,1.1342355137427214,0.4444444444444444,3,4,0.0,1,0.0393800771062978,1.0,0.3389921875099816,0,0.4821792795745718,6.912644224536971,1.9773930072684145,4,2.0845144062299847,1.0,0.253982118511754,0.1169385410342318,4,3,0.4446082044279666,0.0,0,20,7,10,0,2,1.0,3.495837296444245,1,1.2860176170489674,0.0,0.2880755386716441,0.3783722646162795,0.0829875159809579,4,0.0471644117286574,0.1356146064036847,0.2560679484617958,0.1968225558226335,4-Regular Graph
fec241618ec745e5b69fad7aa29eda46,100000.0,100000.0,972.0,16.0,100000.0,18.0,42.0,0.5178772278193703,1.6444444444444444,0,3,0.5445592798353053,0.4444444444444444,3,2,0.0,0,0.3373687123801375,1.0,0.2605699845842453,0,-0.2294751939878501,7.037267327072301,1.2683883904183006,5,2.516775430321576,1.0,0.460929758352149,0.4384637089298039,2,3,1.0590184600526211,0.0,0,20,8,10,1,2,1.0,5.548195947103778,0,0.0170966004527568,0.0,0.2510035772629075,0.5979386969643828,0.0630027957987763,2,0.1622502801810249,0.5752359590111319,1.3435585824205367,0.7626940928706051,Watts-Strogatz small world
5a20927c05434e1d95488691212582f8,100000.0,100000.0,732.0,7.0,100000.0,16.0,59.0,0.5005931717708058,1.0,0,10,1.3663043628181415,1.0,1,9,2.302585092994045,0,0.0232081293772348,3628800.0,0.1583055655306001,1,10.169396574433952,10.000000000000002,9.999999999999991,9,2.091985176305722,1.0,0.1305333318562321,0.0522901134003968,9,1,0.495297624403277,0.0,0,45,36,1,0,1,1.0,1.0000000000000009,1,2.8284316872707778,-2.220446049250313e-16,0.1783482608083583,0.181513694907835,0.0318081021333661,9,0.0758457570440132,0.0300001876776136,0.0531768934721066,0.0415985865066906,Geometric
c1af0c9cc3d847ba991a758ecc84c244,47.0,571.0,221.0,6.0,62.0,6.0,35.0,0.4425462292616224,1.9333333333333331,0,3,0.0,0.3333333333333333,3,3,1.2476649250079015,0,0.5,4.0,0.0,0,0.0,5.618033988749891,0.8850924585232436,3,1.5,0.5,0.5,0.5,3,4,1.5,0.5,0,15,3,3,1,3,0.0,6.34739787312554,1,0.0,0.0,0.0,0.5,0.0,3,0.1999999999999999,0.9666666666666668,1.5,1.5,3-Regular Graph
009036af5a3c495cbaba0a5ac50e19a5,117.0,1280.0,536.0,221.0,100000.0,16.0,42.0,0.5401984459960658,1.6,0,4,0.5572560940147168,0.4444444444444444,3,3,0.0,0,0.3381456877934944,1.0,0.3014254970412418,0,-0.6301468184465238,7.490832617244937,1.4515928896433938,6,3.1531340567425654,1.0,0.4860320438778596,0.4936462016233062,3,3,0.7405101670130771,0.0,0,20,7,10,0,2,1.0,5.160422505985942,0,-0.0133779174756175,-1.7763568394002505e-15,0.2708443183373655,0.6395711848347362,0.0733566447756321,3,0.1430017599359078,0.5893546845711092,1.0980550992993032,0.8050877193467083,Watts-Strogatz small world
22238877ca6541fe97b363d3585feccc,145.0,1147.0,963.0,15.0,100000.0,100000.0,38.0,3.4448690122576013,1.0,0,10,0.5461214482127744,1.0,1,9,2.302585092994045,0,0.3203030560163518,3628800.0,0.543320740624518,1,-1.3257574464353,10.000000000000002,9.999999999999991,9,6.235962093303223,1.0,0.5610551405983393,0.5752118476548681,9,1,3.7802823584333054,0.0,0,45,36,1,0,1,1.0,1.0000000000000009,1,-0.0332665374295452,-2.220446049250313e-16,0.3064042459107868,0.8636237966408697,0.0938835619121579,9,0.4757142978178106,0.3322655019775483,0.6941803294570432,0.405004402636039,Geometric
2717f0a781a8468ab85b5f807e91cce8,100000.0,100000.0,1663.0,77.0,100000.0,52.0,140.0,0.0,2.577777777777778,1,2,0.9632044374717256,0.2,5,1,0.5545177444479562,0,0.1741698162697805,24.0,0.0627436988126653,0,3.12545614426468,6.147831972728145,0.1874540032456384,5,1.5568977158204456,1.0,0.2770434277783181,0.2236946116283149,1,4,0.0,0.0,4,9,0,7,1,3,1.0,32.79648269059406,0,2.0604293489383663,5.9759415240332565e-18,0.2668494590084535,0.2369135150824458,0.0712086337731043,1,0.0,0.6651791823192129,1.8813279022087868,1.0,Power Law Tree
2e0678d14d4e49e4b346eb931429b56a,32.0,100000.0,586.0,15.0,77.0,20.0,23.0,0.4868222235931987,1.4222222222222225,0,5,0.6050106791651524,0.6,3,1,0.138629436111989,0,0.3012879513317352,2.0,0.3771968528684106,0,-0.7408330210420453,9.564537203995684,0.9819075630262856,8,3.9555722822029695,1.0,0.473769861760143,0.4744829755202493,1,3,0.5124159329873244,0.0,1,27,17,9,0,2,1.0,9.740771498405946,0,0.1531315689096716,-6.661338147750939e-16,0.2866358258314845,0.6784848042001459,0.0821600966500971,1,0.2194928345082523,0.4277840818834188,1.1527103238465384,0.6141001106917959,Uniform Random
33aff1c2df3a401bbb6b830b8e06d3ee,100000.0,100000.0,1106.0,21.0,100000.0,11.0,81.0,0.0,2.555555555555556,1,2,0.7297768021388493,0.2,5,1,0.8047189562170501,0,0.2082165658179565,120.0,0.3706948510369875,0,-0.8369481429803773,7.035531165162293,0.177450330548542,6,2.949103307337309,1.0,0.4193155373497161,0.4165208265792423,1,3,0.0881375083853484,0.0,4,9,0,6,1,3,1.0,39.64788988227725,0,0.406307596889487,-1.9121593517075636e-16,0.306006751934209,0.5789114168549441,0.0936401322293245,1,0.0,0.928059198696326,1.824736528810136,1.0,Power Law Tree
5a9a4e2ba0394120bdd38cd7939731e9,104.0,100000.0,394.0,17.0,100000.0,21.0,24.0,2.045074154035899,1.0,0,10,0.7120740693951165,1.0,1,9,2.302585092994045,0,0.2031597432193926,3628800.0,0.4289580493292548,1,-0.8203255184497764,10.000000000000002,9.999999999999991,9,5.196107799399948,1.0,0.4046390069128617,0.349100216126488,9,1,2.3028367051387817,0.0,0,45,36,1,0,1,1.0,1.0000000000000009,1,0.4749274444665664,-2.220446049250313e-16,0.2881329442884401,0.6321177925486475,0.0830205935843253,9,0.3153838408017601,0.1406695451116977,0.4320594489512908,0.3167137789901101,Geometric
dc8aab9b02754679a9d77dd7acd9792f,147.0,100000.0,660.0,83.0,100000.0,100000.0,37.0,1.6163252401088557,1.5555555555555556,0,3,0.2294489572755152,0.4444444444444444,2,4,0.5545177444479562,1,0.9858523376120272,8.0,0.0013772905202524,0,15.042277331361994,7.042290881943229,1.813795314709513,4,3.958871423097405,1.0,0.93754594428901,0.9869904626798672,4,3,2.960124877417381,0.0,0,20,8,6,0,2,1.0,3.882627121611615,1,-4.127482698924114,4.440892098500626e-16,0.2151189393150016,0.9872296281322795,0.0462761580520113,3,0.2467522702884561,1.380551638526213,1.9750845964776005,1.9713981516794887,4-Regular Graph
9437b00054154c01b1eba29ef5f82db3,77.0,100000.0,268.0,13.0,181.0,16.0,31.0,0.6353088033608271,1.5555555555555556,0,3,0.6642290336858327,0.4444444444444444,2,4,0.0,1,0.1544532351118314,1.0,0.5101642098866672,0,-1.1316623001658912,6.910716244772258,2.089283755227744,4,2.9447028564477766,1.0,0.4777794094629237,0.5113634067242385,4,3,1.4345709302683682,0.0,0,20,7,10,0,2,1.0,3.307696346884653,1,0.0113257559997661,-8.881784197001252e-16,0.3173549554625456,0.6646174449984987,0.1007141677566342,4,0.0561018628305086,0.5117732672855945,1.067015814433905,0.6254026305921575,4-Regular Graph
42e9e367d32640acbc9142e607f8bb85,64.0,100000.0,991.0,17.0,181.0,22.0,27.0,1.1778322561374828,1.3777777777777778,0,4,0.5481981739988324,0.6222222222222222,2,3,0.0,0,0.3080034488812808,1.0,0.4015134645221817,0,-0.8596446938995626,9.20623274176494,2.7639320225002133,7,4.6283106004864285,1.0,0.5040481741048687,0.4976474816967794,3,3,1.2822918433268595,0.0,0,28,16,10,0,2,1.0,3.330846296804765,0,-0.0366086225195868,0.0,0.2763182886517346,0.7095169134034626,0.0763517966434233,3,0.2629935506451271,0.4308740412551279,0.839575204590272,0.5860861862662099,Uniform Random
e37923daba5942cea7f7803aeddf86f1,69.0,100000.0,693.0,13.0,74.0,20.0,59.0,0.2164950525703314,1.5777777777777775,0,3,1.1751131376809985,0.4444444444444444,3,4,0.2772588722239781,1,0.0568254894641148,2.0,0.2341703734675091,0,0.9631137538929077,6.868132470291594,2.070806909157624,4,2.3867524764907357,1.0,0.2552476841094317,0.1372745930889171,4,4,0.2849845408470581,0.0,0,20,7,8,0,2,1.0,3.316645525915044,1,1.498060982681655,1.7763568394002505e-15,0.2999449069596426,0.290995862931624,0.0899669472110286,4,0.0381521634096845,0.1163187238848324,0.2709924119309878,0.1640230121949791,4-Regular Graph
